datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max
2007-04-02 00:00:00,222.41,938.6,0,177,1510,46,50,76,87
2007-04-02 06:00:00,564.244,2358.7999999999997,0,116,6091,46,63,52,81
2007-04-02 12:00:00,281.264,1176.2,0,119,2753,64,66,43,52
2007-04-02 18:00:00,830.03,3497.8,1755,567,5249,50,61,52,82
2007-04-03 00:00:00,130.064,572.2,0,127,171,46,52,67,76
2007-04-03 06:00:00,534.12,2234.6,0,124,5136,46,55,54,76
2007-04-03 12:00:00,178.796,776.6,872,98,136,50,57,48,62
2007-04-03 18:00:00,797.628,3390.0,2758,674,2155,43,55,57,76
2007-04-04 00:00:00,170.948,734.6,0,125,672,39,43,76,87
2007-04-04 06:00:00,584.654,2437.0,0,120,6316,39,48,54,81
2007-04-04 12:00:00,616.13,2580.4,2391,117,4964,52,54,41,44
2007-04-04 18:00:00,681.698,2872.2,1043,85,2796,43,52,44,70
2007-04-05 00:00:00,122.44800000000001,523.6,0,89,241,39,45,53,65
2007-04-05 06:00:00,598.434,2528.4,0,801,5330,39,55,47,70
2007-04-05 12:00:00,166.816,811.2,0,122,0,57,61,29,39
2007-04-05 18:00:00,1015.85,4283.0,1086,3281,5907,46,57,41,76
2007-04-06 00:00:00,136.966,608.2,0,99,0,43,48,76,87
2007-04-06 06:00:00,492.228,2051.8,0,697,4814,45,61,48,81
2007-04-06 12:00:00,360.52200000000005,1525.0,0,1879,2223,63,66,32,48
2007-04-06 18:00:00,592.25,2487.4,0,2758,1174,50,63,48,76
2007-04-07 00:00:00,155.66,671.2,0,176,609,43,50,76,87
2007-04-07 06:00:00,510.432,2166.7999999999997,1127,2627,1858,43,57,59,93
2007-04-07 12:00:00,181.708,779.0,0,226,538,57,61,45,59
2007-04-07 18:00:00,814.092,3407.8,0,126,3289,46,54,50,71
2007-04-08 00:00:00,808.672,3349.6,0,118,0,41,45,76,81
2007-04-08 06:00:00,280.344,1254.8,0,118,726,43,55,51,76
2007-04-08 12:00:00,227.038,965.4,0,121,1796,59,63,39,45
2007-04-08 18:00:00,144.844,620.6,0,122,652,43,57,48,76
2007-04-09 00:00:00,106.03399999999999,464.6,0,119,0,39,43,76,93
2007-04-09 06:00:00,151.32399999999998,647.0,0,120,767,39,61,39,93
2007-04-09 12:00:00,317.12600000000003,1361.4,1632,123,1598,63,66,32,45
2007-04-09 18:00:00,425.412,1807.8,1035,125,1436,45,63,39,76
2007-04-10 00:00:00,143.076,633.2,0,123,590,45,48,82,93
2007-04-10 06:00:00,105.72399999999999,460.0,0,125,0,46,63,48,87
2007-04-10 12:00:00,173.588,759.0,0,127,739,64,66,32,45
2007-04-10 18:00:00,426.2,1813.0,209,432,2310,52,63,42,76
2007-04-11 00:00:00,174.314,762.2,0,507,749,46,50,82,87
2007-04-11 06:00:00,386.23,1619.4,0,305,3924,48,64,52,87
2007-04-11 12:00:00,108.87,477.0,0,145,0,66,68,46,52
2007-04-11 18:00:00,148.668,633.0,0,129,681,52,63,55,76
2007-04-12 00:00:00,106.446,462.2,0,127,0,46,54,72,87
2007-04-12 06:00:00,158.216,673.0,0,130,859,50,68,49,82
2007-04-12 12:00:00,107.126,464.2,0,131,0,72,75,38,43
2007-04-12 18:00:00,165.398,699.4,0,138,959,57,70,43,68
2007-04-13 00:00:00,106.924,463.6,0,135,0,54,57,77,82
2007-04-13 06:00:00,165.594,704.8000000000001,0,136,975,57,70,52,82
2007-04-13 12:00:00,107.98400000000001,470.8,0,139,0,73,75,44,47
2007-04-13 18:00:00,169.402,720.8,0,137,1013,59,70,56,77
2007-04-14 00:00:00,108.068,468.4,0,138,0,52,59,77,88
2007-04-14 06:00:00,165.84199999999998,709.6,0,136,993,57,72,57,88
2007-04-14 12:00:00,108.838,470.40000000000003,0,140,0,73,79,44,53
2007-04-14 18:00:00,171.054,728.0,0,147,1015,59,75,50,77
2007-04-15 00:00:00,108.658,473.6,0,144,0,52,59,82,94
2007-04-15 06:00:00,166.988,711.8,0,141,986,54,75,53,94
2007-04-15 12:00:00,232.884,1023.5999999999999,0,224,956,77,81,42,47
2007-04-15 18:00:00,212.884,923.5999999999999,0,526,951,64,77,47,73
2007-04-16 00:00:00,76.704,368.8,0,100,0,64,64,68,68
2007-04-16 06:00:00,212.87,933.0,0,97,1549,64,64,68,68
2007-04-16 12:00:00,214.61,912.8,0,98,1617,64,64,68,68
2007-04-16 18:00:00,451.70599999999996,1940.4,952,1009,1490,59,64,63,68
2007-04-17 00:00:00,120.71000000000001,579.2,0,97,55,52,57,63,76
2007-04-17 06:00:00,414.316,1743.8,0,97,4646,52,66,52,82
2007-04-17 12:00:00,135.176,624.4000000000001,0,93,0,66,68,49,60
2007-04-17 18:00:00,601.472,2559.2,1532,85,1498,55,63,63,72
2007-04-18 00:00:00,118.744,547.2,0,87,516,45,52,71,87
2007-04-18 06:00:00,386.6,1660.0,1575,95,2373,46,59,42,81
2007-04-18 12:00:00,120.95,539.0,4,95,278,61,63,34,42
2007-04-18 18:00:00,341.272,1434.6,0,94,263,50,59,42,63
2007-04-19 00:00:00,185.60999999999999,778.4,0,81,605,39,48,66,87
2007-04-19 06:00:00,356.164,1494.2,0,81,4159,46,63,39,76
2007-04-19 12:00:00,209.84,939.4,733,883,193,64,66,28,37
2007-04-19 18:00:00,255.682,1109.0,0,559,791,50,64,42,66
2007-04-20 00:00:00,115.574,525.8,0,93,619,45,52,62,81
2007-04-20 06:00:00,188.084,822.6,0,69,1344,48,64,42,71
2007-04-20 12:00:00,150.35399999999998,654.0,0,100,588,66,68,37,40
2007-04-20 18:00:00,367.108,1580.8000000000002,1069,88,948,52,64,42,59
2007-04-21 00:00:00,107.266,492.4,0,79,661,46,52,62,71
2007-04-21 06:00:00,327.17,1432.2,1360,144,1461,48,59,48,66
2007-04-21 12:00:00,562.766,2390.0,2553,104,4782,66,70,27,37
2007-04-21 18:00:00,686.806,2992.8,2662,142,4225,52,64,37,58
2007-04-22 00:00:00,172.786,773.8,0,97,0,39,45,76,93
2007-04-22 06:00:00,987.92,4216.2,3338,996,4605,46,72,33,81
2007-04-22 12:00:00,442.076,1926.6,926,604,2788,73,75,29,38
2007-04-22 18:00:00,631.8820000000001,2718.7999999999997,0,587,3709,55,72,46,59
2007-04-23 00:00:00,176.89600000000002,853.2,0,119,484,48,59,59,87
2007-04-23 06:00:00,459.13,1986.6,1402,151,4045,54,73,50,82
2007-04-23 12:00:00,121.75999999999999,549.6,0,109,605,75,79,34,47
2007-04-23 18:00:00,289.20799999999997,1268.8,0,132,871,61,73,44,77
2007-04-24 00:00:00,141.404,644.0,0,144,604,54,59,77,88
2007-04-24 06:00:00,269.478,1181.2,0,103,2273,55,75,36,82
2007-04-24 12:00:00,190.758,846.0,0,147,1335,77,79,39,44
2007-04-24 18:00:00,429.618,1854.2,1125,117,2468,63,75,47,68
2007-04-25 00:00:00,139.81,634.6,0,126,604,54,61,68,82
2007-04-25 06:00:00,537.246,2308.0,0,835,5423,59,81,26,67
2007-04-25 12:00:00,83.998,415.2,0,116,0,77,82,26,47
2007-04-25 18:00:00,502.95200000000006,2199.2,0,445,2785,57,72,57,77
2007-04-26 00:00:00,89.00800000000001,429.6,0,113,0,55,57,72,77
2007-04-26 06:00:00,535.986,2374.4,996,1382,3812,57,72,53,77
2007-04-26 12:00:00,207.478,944.0,0,170,1621,73,77,47,53
2007-04-26 18:00:00,456.528,1954.2,328,122,2020,64,75,57,77
2007-04-27 00:00:00,108.328,497.6,0,173,363,55,64,77,94
2007-04-27 06:00:00,204.336,898.8,0,110,1515,59,75,47,82
2007-04-27 12:00:00,160.53,699.2,0,142,0,77,81,32,39
2007-04-27 18:00:00,616.198,2650.2000000000003,1772,138,2588,61,73,41,82
2007-04-28 00:00:00,0.0,0.0,0,0,0,55,61,82,94
2007-04-28 06:00:00,0.0,0.0,0,0,0,59,77,44,88
2007-04-28 12:00:00,0.0,0.0,0,0,0,77,81,32,41
2007-04-28 18:00:00,0.0,0.0,0,0,0,61,75,38,72
2007-04-29 00:00:00,0.0,0.0,0,0,0,55,59,77,88
2007-04-29 06:00:00,0.0,0.0,0,0,0,61,73,50,82
2007-04-29 12:00:00,0.0,0.0,0,0,0,61,75,44,88
2007-04-29 18:00:00,0.0,0.0,0,0,0,55,63,68,88
2007-04-30 00:00:00,0.0,0.0,0,0,0,52,55,94,94
2007-04-30 06:00:00,0.0,0.0,0,0,0,57,72,60,94
2007-04-30 12:00:00,98.54599999999999,439.6,0,119,503,70,73,44,64
2007-04-30 18:00:00,340.504,1512.8,1214,397,628,57,70,42,88
2007-05-01 00:00:00,116.076,524.0,0,164,581,52,59,44,58
2007-05-01 06:00:00,454.5,1965.2,0,115,3189,54,68,52,55
2007-05-01 12:00:00,408.13599999999997,1815.6,2848,523,793,72,73,29,46
2007-05-01 18:00:00,690.336,3029.7999999999997,1157,186,3983,61,70,31,48
2007-05-02 00:00:00,202.014,956.0,0,190,497,52,59,48,54
2007-05-02 06:00:00,262.582,1162.6,0,481,2037,54,66,40,51
2007-05-02 12:00:00,135.632,620.6,0,117,592,66,70,35,38
2007-05-02 18:00:00,513.738,2252.2,787,1788,628,57,68,37,72
2007-05-03 00:00:00,167.32,747.2,217,208,667,46,54,72,93
2007-05-03 06:00:00,236.64,1031.8,0,186,2451,50,66,52,82
2007-05-03 12:00:00,116.258,545.6,0,120,419,68,70,35,40
2007-05-03 18:00:00,447.18,1906.3999999999999,909,130,4299,55,66,37,72
2007-05-04 00:00:00,132.622,609.2,0,159,512,50,54,77,88
2007-05-04 06:00:00,165.318,737.4,0,112,1384,54,63,63,82
2007-05-04 12:00:00,141.60999999999999,659.6,0,145,618,63,68,46,64
2007-05-04 18:00:00,587.218,2553.0,2723,142,1476,54,63,55,88
2007-05-05 00:00:00,70.718,347.4,0,110,0,50,54,82,88
2007-05-05 06:00:00,348.376,1518.8,0,581,2950,50,54,77,87
2007-05-05 12:00:00,597.002,2581.2,1264,1616,4201,55,61,63,72
2007-05-05 18:00:00,572.406,2488.6,1185,153,4318,50,61,63,88
2007-05-06 00:00:00,337.786,1533.0,0,168,613,45,50,82,93
2007-05-06 06:00:00,512.558,2257.8,0,116,1167,46,61,59,87
2007-05-06 12:00:00,432.874,1863.0,1381,254,3225,63,68,49,63
2007-05-06 18:00:00,816.198,3540.2,1834,410,5769,52,61,63,82
2007-05-07 00:00:00,75.216,361.4,0,142,0,55,55,82,88
2007-05-07 06:00:00,777.804,3392.0,946,3871,4646,55,63,77,88
2007-05-07 12:00:00,344.894,1508.2,0,450,2713,63,66,64,77
2007-05-07 18:00:00,437.718,1884.8000000000002,0,488,1229,55,64,68,88
2007-05-08 00:00:00,174.814,750.4,0,116,511,55,59,82,94
2007-05-08 06:00:00,565.492,2456.2,2206,1544,3162,55,68,68,94
2007-05-08 12:00:00,502.866,2164.7999999999997,1420,223,3264,63,70,49,82
2007-05-08 18:00:00,503.104,2165.4,955,113,1840,59,64,59,88
2007-05-09 00:00:00,156.566,712.2,0,165,463,59,59,88,88
2007-05-09 06:00:00,400.282,1732.4,0,274,4580,59,59,88,88
2007-05-09 12:00:00,419.44,1856.0,0,5063,492,59,59,88,88
2007-05-09 18:00:00,690.212,2982.0,3018,149,3939,59,59,77,88
2007-05-10 00:00:00,121.762,553.6,0,112,641,54,57,82,88
2007-05-10 06:00:00,145.826,653.8,0,159,953,54,66,60,88
2007-05-10 12:00:00,116.40400000000001,535.4,0,126,664,70,75,41,53
2007-05-10 18:00:00,323.258,1431.2,946,116,1003,59,70,52,72
2007-05-11 00:00:00,109.442,505.0,0,154,648,55,59,63,77
2007-05-11 06:00:00,314.846,1410.0,0,121,2588,54,61,52,72
2007-05-11 12:00:00,228.496,1032.6,0,105,1946,61,64,48,59
2007-05-11 18:00:00,337.026,1460.4,926,166,1394,57,61,63,94
2007-05-12 00:00:00,80.058,370.8,0,111,0,54,55,82,88
2007-05-12 06:00:00,348.436,1524.6000000000001,0,163,3441,55,64,56,82
2007-05-12 12:00:00,519.104,2250.8,934,657,4301,64,68,49,56
2007-05-12 18:00:00,497.762,2147.4,1313,123,2561,55,66,52,88
2007-05-13 00:00:00,164.732,732.6,0,97,595,50,55,77,94
2007-05-13 06:00:00,344.01,1539.0,908,716,1513,54,70,68,94
2007-05-13 12:00:00,721.09,3133.8,2704,1464,4616,63,75,43,77
2007-05-13 18:00:00,395.692,1711.2,0,111,2234,57,64,45,72
2007-05-14 00:00:00,132.742,609.0,0,117,511,55,55,72,72
2007-05-14 06:00:00,363.59000000000003,1639.8,0,108,2945,55,63,52,77
2007-05-14 12:00:00,317.15999999999997,1484.6,1549,455,578,54,64,55,94
2007-05-14 18:00:00,658.488,2867.6,1627,1745,1483,50,57,67,88
2007-05-15 00:00:00,133.494,595.4,0,98,0,46,50,82,93
2007-05-15 06:00:00,376.528,1614.4,0,96,3876,50,61,55,87
2007-05-15 12:00:00,153.244,675.8,0,111,366,54,63,48,82
2007-05-15 18:00:00,255.044,1107.0,0,119,1352,52,55,77,88
2007-05-16 00:00:00,150.062,639.6,0,98,402,52,54,82,100
2007-05-16 06:00:00,702.0120000000001,3006.0,1006,1762,6012,54,59,77,94
2007-05-16 12:00:00,400.704,1764.2,0,3132,1034,59,64,48,68
2007-05-16 18:00:00,424.172,1832.8,1207,766,1353,52,55,82,94
2007-05-17 00:00:00,106.624,482.0,0,102,0,55,55,94,94
2007-05-17 06:00:00,334.438,1455.4,0,1700,1578,57,61,88,94
2007-05-17 12:00:00,289.524,1251.6000000000001,1014,135,1111,61,64,77,88
2007-05-17 18:00:00,524.184,2263.4,0,122,5000,54,63,82,94
2007-05-18 00:00:00,104.76,447.2,0,115,0,59,59,94,94
2007-05-18 06:00:00,367.838,1556.3999999999999,0,101,3766,61,73,61,94
2007-05-18 12:00:00,439.356,1890.6,913,2149,2038,68,75,57,88
2007-05-18 18:00:00,697.612,3032.6,2357,1564,2310,61,66,88,94
2007-05-19 00:00:00,107.054,472.0,0,103,0,57,63,77,88
2007-05-19 06:00:00,470.176,2069.2,1815,133,1840,57,64,68,82
2007-05-19 12:00:00,625.382,2712.2000000000003,2868,150,4087,64,68,56,68
2007-05-19 18:00:00,245.624,1046.6,0,135,1423,57,66,55,88
2007-05-20 00:00:00,146.946,638.2,0,112,0,54,55,54,67
2007-05-20 06:00:00,415.82800000000003,1840.2,925,102,590,50,57,82,88
2007-05-20 12:00:00,491.386,2125.4,1222,1329,1676,57,59,82,94
2007-05-20 18:00:00,934.942,4035.3999999999996,3273,205,5653,55,59,67,94
2007-05-21 00:00:00,121.08,523.8,0,112,0,55,55,94,94
2007-05-21 06:00:00,430.976,1850.2,0,124,4600,55,66,83,94
2007-05-21 12:00:00,110.758,490.8,0,120,0,72,77,50,69
2007-05-21 18:00:00,415.984,1772.8,0,105,3824,55,73,53,94
2007-05-22 00:00:00,167.42399999999998,713.8,0,103,600,54,59,88,94
2007-05-22 06:00:00,313.702,1365.8,931,102,2099,59,68,68,94
2007-05-22 12:00:00,124.42,526.8,0,105,349,70,73,57,68
2007-05-22 18:00:00,529.4359999999999,2300.4,0,3696,936,59,68,73,88
2007-05-23 00:00:00,163.014,707.6,0,162,586,57,61,82,88
2007-05-23 06:00:00,566.05,2438.0,934,385,5281,57,68,68,88
2007-05-23 12:00:00,321.528,1398.8,0,3065,214,68,72,60,64
2007-05-23 18:00:00,411.798,1772.2,22,108,2038,59,70,60,82
2007-05-24 00:00:00,117.22800000000001,499.2,0,114,3,57,59,82,88
2007-05-24 06:00:00,385.324,1661.6,955,131,3343,61,77,50,77
2007-05-24 12:00:00,109.46,484.0,0,117,7,77,81,47,50
2007-05-24 18:00:00,545.048,2353.2,0,3808,1393,63,75,57,77
2007-05-25 00:00:00,209.35399999999998,892.4,0,192,1069,59,64,77,88
2007-05-25 06:00:00,387.144,1668.8,887,111,3525,64,79,51,77
2007-05-25 12:00:00,204.76,898.2,488,134,652,63,84,45,82
2007-05-25 18:00:00,811.85,3541.4,6685,129,1293,59,66,78,94
2007-05-26 00:00:00,143.154,629.4,0,111,598,55,59,94,94
2007-05-26 06:00:00,372.938,1631.0,0,2362,1219,59,68,73,100
2007-05-26 12:00:00,456.778,1981.4,1207,133,3233,66,70,68,73
2007-05-26 18:00:00,545.098,2349.8,1166,122,3578,55,64,73,94
2007-05-27 00:00:00,131.69,573.6,0,132,0,48,54,82,87
2007-05-27 06:00:00,384.77,1721.1999999999998,370,613,1601,50,57,63,87
2007-05-27 12:00:00,1096.128,4763.0,3125,4519,5573,54,55,72,94
2007-05-27 18:00:00,541.03,2314.0,871,306,3270,50,59,76,87
2007-05-28 00:00:00,159.084,686.8,0,118,644,48,50,87,93
2007-05-28 06:00:00,373.256,1615.6,0,108,3854,50,55,77,94
2007-05-28 12:00:00,529.066,2302.2,2806,134,2552,52,61,63,88
2007-05-28 18:00:00,575.578,2478.6,1748,99,2622,46,52,87,93
2007-05-29 00:00:00,195.78,835.0,0,97,1002,45,46,81,93
2007-05-29 06:00:00,353.002,1560.6,0,95,1623,46,57,51,87
2007-05-29 12:00:00,140.842,614.6,0,98,569,61,63,37,48
2007-05-29 18:00:00,363.556,1571.4,0,1584,1052,46,59,48,87
2007-05-30 00:00:00,165.72799999999998,703.4000000000001,0,124,638,45,50,87,87
2007-05-30 06:00:00,558.808,2393.6,949,103,5998,52,59,82,88
2007-05-30 12:00:00,397.634,1735.0,0,3630,1078,57,61,82,88
2007-05-30 18:00:00,527.454,2289.2,1301,2125,733,50,57,71,88
2007-05-31 00:00:00,124.588,531.6,0,101,0,48,54,87,100
2007-05-31 06:00:00,186.406,794.4,0,100,1214,52,61,72,88
2007-05-31 12:00:00,162.334,695.0,0,100,750,54,66,52,88
2007-05-31 18:00:00,429.586,1853.8,935,179,945,52,55,88,94
2007-06-01 00:00:00,182.384,789.4000000000001,0,128,737,46,52,93,94
2007-06-01 06:00:00,489.736,2087.2,0,116,5854,52,64,56,94
2007-06-01 12:00:00,113.096,504.6,0,101,0,61,66,49,68
2007-06-01 18:00:00,268.704,1165.2,0,101,1073,54,59,72,94
2007-06-02 00:00:00,149.596,644.4,0,99,747,54,57,82,88
2007-06-02 06:00:00,425.642,1855.4,982,567,884,54,68,68,88
2007-06-02 12:00:00,576.594,2498.8,1514,473,4661,70,75,44,64
2007-06-02 18:00:00,338.834,1473.3999999999999,1475,126,1341,57,73,47,82
2007-06-03 00:00:00,149.87,646.6,0,125,686,57,63,77,88
2007-06-03 06:00:00,587.64,2567.6000000000004,1938,1813,3312,61,75,50,77
2007-06-03 12:00:00,615.986,2675.0,2241,1442,3766,72,73,50,60
2007-06-03 18:00:00,740.088,3201.2,806,4225,570,64,72,57,77
2007-06-04 00:00:00,154.28199999999998,683.4,0,255,510,64,64,77,77
2007-06-04 06:00:00,337.224,1458.0,0,199,3345,64,64,77,77
2007-06-04 12:00:00,181.164,797.4,1030,123,172,64,64,77,77
2007-06-04 18:00:00,312.26,1429.8,557,234,1257,64,64,77,83
2007-06-05 00:00:00,164.594,716.0,0,110,722,59,64,77,88
2007-06-05 06:00:00,413.632,1835.2,1834,520,2394,63,75,61,77
2007-06-05 12:00:00,239.436,1098.6,958,124,558,73,75,57,65
2007-06-05 18:00:00,651.928,2825.4,2153,207,3033,64,73,57,83
2007-06-06 00:00:00,240.61200000000002,1040.4,0,198,1528,59,63,82,88
2007-06-06 06:00:00,480.91200000000003,2103.4,0,269,4537,63,75,61,82
2007-06-06 12:00:00,268.236,1176.8,942,213,756,75,79,42,50
2007-06-06 18:00:00,617.428,2670.8,1924,209,3832,63,73,57,83
2007-06-07 00:00:00,114.81,512.2,0,148,0,59,61,82,88
2007-06-07 06:00:00,279.44399999999996,1215.0,0,139,2531,59,66,78,94
2007-06-07 12:00:00,254.282,1094.6,0,202,146,68,72,73,78
2007-06-07 18:00:00,336.19,1468.4,985,205,1282,63,73,73,83
2007-06-08 00:00:00,95.402,423.8,0,158,0,63,66,88,94
2007-06-08 06:00:00,749.368,3263.4,0,4454,5301,64,68,83,88
2007-06-08 12:00:00,715.482,3088.4,851,5014,3615,70,73,69,78
2007-06-08 18:00:00,597.788,2549.2,1948,1784,2464,66,70,78,88
2007-06-09 00:00:00,136.872,590.0,0,128,559,63,66,83,88
2007-06-09 06:00:00,273.994,1206.6,852,179,942,63,70,73,88
2007-06-09 12:00:00,261.456,1136.4,0,158,1279,73,75,53,65
2007-06-09 18:00:00,397.552,1671.8,0,106,3810,64,73,57,88
2007-06-10 00:00:00,128.932,576.2,0,134,626,59,63,88,100
2007-06-10 06:00:00,406.788,1763.2,1585,1068,2341,61,72,68,94
2007-06-10 12:00:00,461.962,1952.2,2617,365,1929,73,77,54,61
2007-06-10 18:00:00,328.33,1418.0,0,390,1087,63,75,61,88
2007-06-11 00:00:00,134.296,590.8,0,106,613,61,63,88,94
2007-06-11 06:00:00,354.608,1500.8,0,124,4046,63,75,57,94
2007-06-11 12:00:00,77.392,370.8,0,126,0,72,77,50,73
2007-06-11 18:00:00,262.122,1158.0,0,106,1402,64,72,73,94
2007-06-12 00:00:00,79.432,369.0,0,132,0,61,64,88,94
2007-06-12 06:00:00,190.198,904.4,0,125,767,61,66,73,88
2007-06-12 12:00:00,235.356,1045.4,1417,112,719,70,73,60,64
2007-06-12 18:00:00,369.012,1619.8000000000002,465,129,1679,64,73,53,88
2007-06-13 00:00:00,117.53,538.6,0,125,578,55,63,82,100
2007-06-13 06:00:00,273.738,1180.8,0,425,2484,61,75,53,100
2007-06-13 12:00:00,199.534,891.0,957,180,658,68,79,44,83
2007-06-13 18:00:00,335.74,1441.2,0,128,1496,61,68,83,94
2007-06-14 00:00:00,85.678,396.0,0,95,106,59,63,94,100
2007-06-14 06:00:00,309.66,1310.2,0,125,3532,63,73,69,94
2007-06-14 12:00:00,170.16199999999998,760.6,517,125,998,72,73,69,73
2007-06-14 18:00:00,775.562,3336.6,3245,2248,2869,63,66,94,94
2007-06-15 00:00:00,122.464,587.4,0,343,547,59,63,88,94
2007-06-15 06:00:00,300.504,1335.6000000000001,0,2517,1206,61,70,56,88
2007-06-15 12:00:00,190.36399999999998,844.0,784,227,996,63,70,56,88
2007-06-15 18:00:00,299.914,1318.6,1045,516,1347,59,64,68,88
2007-06-16 00:00:00,128.552,572.6,0,190,543,57,59,82,88
2007-06-16 06:00:00,451.626,1924.8000000000002,0,1501,4106,59,66,64,82
2007-06-16 12:00:00,750.262,3190.0,998,2394,3069,64,70,49,64
2007-06-16 18:00:00,728.168,3076.4,2291,429,3410,57,64,59,82
2007-06-17 00:00:00,246.572,1067.0,922,238,650,52,55,88,94
2007-06-17 06:00:00,325.262,1393.8,0,406,2948,57,72,53,82
2007-06-17 12:00:00,784.4000000000001,3347.0,1302,4156,2559,63,72,50,94
2007-06-17 18:00:00,547.01,2327.8,1900,201,2557,59,64,77,94
2007-06-18 00:00:00,97.148,431.6,0,102,520,57,61,94,100
2007-06-18 06:00:00,288.016,1236.8,0,140,3114,63,75,53,94
2007-06-18 12:00:00,65.318,319.2,0,139,0,77,79,47,54
2007-06-18 18:00:00,247.152,1078.2,0,100,873,61,77,47,94
2007-06-19 00:00:00,166.31400000000002,730.6,0,138,1230,61,64,73,88
2007-06-19 06:00:00,293.98,1275.2,970,143,2217,63,81,58,88
2007-06-19 12:00:00,95.658,471.6,0,122,0,84,90,33,51
2007-06-19 18:00:00,262.24199999999996,1107.2,3,131,644,66,82,51,94
2007-06-20 00:00:00,86.732,417.4,0,146,0,59,64,82,94
2007-06-20 06:00:00,301.346,1316.0,891,140,2488,61,70,53,82
2007-06-20 12:00:00,181.868,829.2,0,119,946,70,75,44,53
2007-06-20 18:00:00,506.954,2213.2,870,2195,1672,64,73,47,94
2007-06-21 00:00:00,197.85399999999998,862.4,0,183,1289,59,63,72,94
2007-06-21 06:00:00,199.636,874.4,0,180,1914,61,68,56,88
2007-06-21 12:00:00,115.332,546.6,0,247,508,70,72,43,53
2007-06-21 18:00:00,299.372,1347.3999999999999,932,1883,0,61,70,46,68
2007-06-22 00:00:00,146.638,677.0,0,296,643,57,61,72,82
2007-06-22 06:00:00,221.37800000000001,969.6,0,205,2208,57,63,72,88
2007-06-22 12:00:00,99.506,471.2,0,169,368,61,64,72,88
2007-06-22 18:00:00,91.864,448.0,0,176,263,59,61,68,94
2007-06-23 00:00:00,128.20999999999998,589.8,0,239,816,57,59,88,94
2007-06-23 06:00:00,89.058,434.4,0,231,0,57,66,64,94
2007-06-23 12:00:00,178.686,785.8,0,155,1586,68,72,50,64
2007-06-23 18:00:00,82.748,403.2,0,161,0,59,64,64,94
2007-06-24 00:00:00,140.632,638.0,0,237,778,55,59,82,88
2007-06-24 06:00:00,87.434,425.8,0,222,0,55,68,56,88
2007-06-24 12:00:00,286.26,1209.4,0,163,1994,68,73,52,56
2007-06-24 18:00:00,214.192,964.0,0,169,677,61,72,57,77
2007-06-25 00:00:00,102.836,483.4,0,224,148,57,63,77,88
2007-06-25 06:00:00,286.592,1224.2,0,235,3235,57,68,46,88
2007-06-25 12:00:00,122.24199999999999,558.2,0,182,617,66,70,38,49
2007-06-25 18:00:00,575.712,2481.7999999999997,1986,3026,1053,55,66,68,88
2007-06-26 00:00:00,121.85,560.6,0,213,359,55,55,88,94
2007-06-26 06:00:00,261.48,1128.4,0,229,2656,55,59,72,94
2007-06-26 12:00:00,114.97200000000001,531.4,0,179,644,59,63,55,72
2007-06-26 18:00:00,419.154,1801.8,970,676,1335,54,61,55,88
2007-06-27 00:00:00,148.62,662.6,0,255,613,52,54,82,88
2007-06-27 06:00:00,445.356,1878.0,0,1892,4243,54,61,59,82
2007-06-27 12:00:00,109.556,519.8,0,379,0,61,64,49,63
2007-06-27 18:00:00,784.0939999999999,3355.6,2603,3996,2414,54,61,59,88
2007-06-28 00:00:00,126.104,579.6,0,228,562,54,55,82,88
2007-06-28 06:00:00,403.744,1714.4,0,444,4331,55,64,56,82
2007-06-28 12:00:00,222.59199999999998,996.6,0,1651,637,64,66,49,59
2007-06-28 18:00:00,563.204,2385.4,0,1982,4011,57,64,56,77
2007-06-29 00:00:00,75.848,368.0,0,133,0,57,61,72,77
2007-06-29 06:00:00,362.742,1576.8,1114,247,2621,59,63,68,77
2007-06-29 12:00:00,287.41200000000003,1274.4,1406,139,1281,61,66,64,82
2007-06-29 18:00:00,553.4540000000001,2360.7999999999997,1843,204,2895,61,64,63,88
2007-06-30 00:00:00,184.458,818.2,0,163,1104,59,63,82,88
2007-06-30 06:00:00,190.178,833.2,0,186,1708,59,66,78,94
2007-06-30 12:00:00,355.07,1507.4,1308,240,2261,70,73,57,68
2007-06-30 18:00:00,739.6600000000001,3111.6,1747,203,4335,63,72,60,83
2007-07-01 00:00:00,210.672,892.2,963,164,94,63,63,82,88
2007-07-01 06:00:00,299.716,1262.0,0,203,2379,63,68,73,88
2007-07-01 12:00:00,150.262,688.6,0,165,413,70,73,50,73
2007-07-01 18:00:00,231.6,1035.0,0,205,772,61,68,64,88
2007-07-02 00:00:00,97.144,449.6,0,175,78,59,61,88,94
2007-07-02 06:00:00,158.696,697.8000000000001,0,195,1271,59,66,64,88
2007-07-02 12:00:00,113.482,512.8,0,173,636,70,73,38,49
2007-07-02 18:00:00,612.838,2622.0,1018,4700,1460,61,68,52,82
2007-07-03 00:00:00,105.334,513.8,0,279,0,55,59,72,94
2007-07-03 06:00:00,326.578,1389.6000000000001,0,165,3083,55,61,94,94
2007-07-03 12:00:00,127.962,592.0,0,212,542,63,68,78,94
2007-07-03 18:00:00,519.046,2233.2,975,2586,1070,57,64,64,83
2007-07-04 00:00:00,116.934,534.8,0,249,77,54,55,77,88
