datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max,Temp_Avg,Temp_Range,Humidity_Avg,Humidity_Range
2007-03-12 00:00:00,1036.696,4361.6,2154,428,4970,43,55,54,87,49.0,12,70.5,33
2007-03-12 06:00:00,106.112,463.2,0,103,0,36,45,81,93,40.5,9,87.0,12
2007-03-12 12:00:00,652.356,2755.4,1403,81,5467,34,52,67,93,43.0,18,80.0,26
2007-03-12 18:00:00,453.174,1921.6,0,88,2627,55,61,42,54,58.0,6,48.0,12
2007-03-13 00:00:00,739.0260000000001,3108.8,0,2569,4259,43,57,44,81,50.0,14,62.5,37
2007-03-13 06:00:00,108.138,471.4,0,167,0,36,41,81,93,38.5,5,87.0,12
2007-03-13 12:00:00,324.7,1361.6,0,99,2824,36,45,87,93,40.5,9,90.0,6
2007-03-13 18:00:00,148.96,643.2,0,76,668,55,61,34,59,58.0,6,46.5,25
2007-03-14 00:00:00,708.346,3004.0,1350,3517,1831,48,57,59,87,52.5,9,73.0,28
2007-03-14 06:00:00,134.714,599.0,0,200,0,43,48,87,93,45.5,5,90.0,6
2007-03-14 12:00:00,483.94,2016.8,0,109,4982,41,52,76,93,46.5,11,84.5,17
2007-03-14 18:00:00,354.916,1484.8,1099,83,2229,55,59,39,67,57.0,4,53.0,28
2007-03-15 00:00:00,819.794,3484.6,2386,88,1396,45,55,44,71,50.0,10,57.5,27
2007-03-15 06:00:00,153.656,647.4,0,102,541,39,45,70,81,42.0,6,75.5,11
2007-03-15 12:00:00,580.216,2427.4,0,521,5586,39,52,62,81,45.5,13,71.5,19
2007-03-15 18:00:00,347.354,1501.6,0,2495,721,55,59,45,59,57.0,4,52.0,14
2007-03-16 00:00:00,803.588,3377.0,0,145,4188,45,55,54,66,50.0,10,60.0,12
2007-03-16 06:00:00,274.87,1124.0,0,103,0,36,43,70,93,39.5,7,81.5,23
2007-03-16 12:00:00,474.75,2000.4,1106,668,3188,34,45,87,93,39.5,11,90.0,6
2007-03-16 18:00:00,143.422,617.8,0,102,0,50,57,51,71,53.5,7,61.0,20
2007-03-17 00:00:00,809.0120000000001,3446.8,0,3731,2182,43,54,58,87,48.5,11,72.5,29
2007-03-17 06:00:00,115.984,497.8,0,83,0,43,45,87,87,44.0,2,87.0,0
2007-03-17 12:00:00,490.212,2061.4,0,91,3976,45,50,76,87,47.5,5,81.5,11
2007-03-17 18:00:00,611.148,2576.2,2181,104,4533,50,52,76,87,51.0,2,81.5,11
2007-03-18 00:00:00,810.746,3427.0,27,81,3766,50,50,87,87,50.0,0,87.0,0
2007-03-18 06:00:00,122.946,538.2,0,95,0,50,50,82,87,50.0,0,84.5,5
2007-03-18 12:00:00,1020.618,4326.6,3197,5315,2657,46,48,82,93,47.0,2,87.5,11
2007-03-18 18:00:00,323.414,1386.4,1118,168,1070,48,50,54,93,49.0,2,73.5,39
2007-03-19 00:00:00,904.068,3840.2,2249,1791,2129,39,48,50,81,43.5,9,65.5,31
2007-03-19 06:00:00,173.03199999999998,742.8000000000001,560,157,526,37,41,81,87,39.0,4,84.0,6
2007-03-19 12:00:00,572.876,2409.0,0,81,4860,36,41,76,87,38.5,5,81.5,11
2007-03-19 18:00:00,436.794,1812.2,0,102,4394,39,45,61,81,42.0,6,71.0,20
2007-03-20 00:00:00,969.816,4082.0,1088,2346,4338,36,39,75,87,37.5,3,81.0,12
2007-03-20 06:00:00,144.96,610.8000000000001,0,95,665,32,36,81,93,34.0,4,87.0,12
2007-03-20 12:00:00,716.526,3028.6,1099,77,5512,36,39,81,93,37.5,3,87.0,12
2007-03-20 18:00:00,227.492,966.6,0,95,1618,39,46,62,81,42.5,7,71.5,19
2007-03-21 00:00:00,997.25,4251.8,2646,2570,3460,39,41,75,87,40.0,2,81.0,12
2007-03-21 06:00:00,248.454,1036.4,0,165,2321,36,37,81,87,36.5,1,84.0,6
2007-03-21 12:00:00,484.844,2035.0,0,68,4612,36,39,81,87,37.5,3,84.0,6
2007-03-21 18:00:00,571.782,2378.0,1010,1559,3634,39,45,66,87,42.0,6,76.5,21
2007-03-22 00:00:00,837.012,3532.2,855,2341,1768,41,45,57,71,43.0,4,64.0,14
2007-03-22 06:00:00,228.872,954.6,353,488,1336,39,41,65,75,40.0,2,70.0,10
2007-03-22 12:00:00,550.2660000000001,2282.2,0,82,5457,39,41,57,70,40.0,2,63.5,13
2007-03-22 18:00:00,165.786,698.6,0,100,630,43,48,46,53,45.5,5,49.5,7
2007-03-23 00:00:00,510.054,2145.8,0,66,3039,39,46,43,65,42.5,7,54.0,22
2007-03-23 06:00:00,208.27,851.0,0,100,1793,36,39,65,81,37.5,3,73.0,16
2007-03-23 12:00:00,401.118,1666.0,0,66,4128,30,43,76,87,36.5,13,81.5,11
2007-03-23 18:00:00,148.00400000000002,618.8,0,102,103,41,43,87,87,42.0,2,87.0,0
2007-03-24 00:00:00,551.616,2341.6,1127,509,2345,39,41,76,87,40.0,2,81.5,11
2007-03-24 06:00:00,137.148,573.2,0,104,631,37,39,87,87,38.0,2,87.0,0
2007-03-24 12:00:00,534.758,2249.8,0,1426,4046,36,43,81,87,39.5,7,84.0,6
2007-03-24 18:00:00,891.184,3726.6,1266,2415,6365,43,45,81,93,44.0,2,87.0,12
2007-03-25 00:00:00,1405.34,5983.2,2441,1852,5340,43,45,87,93,44.0,2,90.0,6
2007-03-25 06:00:00,858.638,3551.6,0,112,30,43,45,87,93,44.0,2,90.0,6
2007-03-25 12:00:00,810.976,3381.4,0,103,1286,43,46,71,93,44.5,3,82.0,22
2007-03-25 18:00:00,633.548,2670.6,2585,1608,2615,48,50,62,66,49.0,2,64.0,4
2007-03-26 00:00:00,1032.962,4386.8,2045,1777,5427,43,48,62,76,45.5,5,69.0,14
2007-03-26 06:00:00,165.884,716.6,0,104,949,36,41,81,93,38.5,5,87.0,12
2007-03-26 12:00:00,584.906,2458.8,0,67,5327,36,52,67,93,44.0,16,80.0,26
2007-03-26 18:00:00,244.868,1058.4,0,104,1697,54,59,51,63,56.5,5,57.0,12
2007-03-27 00:00:00,420.424,1789.8,1088,69,1123,41,57,55,81,49.0,16,68.0,26
2007-03-27 06:00:00,141.15800000000002,611.8,0,103,608,37,45,81,93,41.0,8,87.0,12
2007-03-27 12:00:00,255.686,1085.0,0,70,1689,37,55,63,93,46.0,18,78.0,30
2007-03-27 18:00:00,144.616,622.6,0,102,637,59,63,39,55,61.0,4,47.0,16
2007-03-28 00:00:00,563.68,2427.6,0,2744,763,48,59,48,76,53.5,11,62.0,28
2007-03-28 06:00:00,146.568,645.8,0,141,642,39,46,76,93,42.5,7,84.5,17
2007-03-28 12:00:00,655.604,2747.4,1122,602,5814,39,59,51,93,49.0,20,72.0,42
2007-03-28 18:00:00,798.398,3338.8,0,5856,5236,59,64,39,52,61.5,5,45.5,13
2007-03-29 00:00:00,733.328,3138.6000000000004,0,1928,2196,50,55,58,71,52.5,5,64.5,13
2007-03-29 06:00:00,150.41,655.6,0,165,583,45,46,81,87,45.5,1,84.0,6
2007-03-29 12:00:00,450.564,1895.2,0,78,4132,45,50,76,87,47.5,5,81.5,11
2007-03-29 18:00:00,132.298,584.4,0,108,229,52,54,58,71,53.0,2,64.5,13
2007-03-30 00:00:00,857.134,3599.4,1162,109,5780,45,52,67,87,48.5,7,77.0,20
2007-03-30 06:00:00,114.32,513.2,0,127,0,39,45,87,93,42.0,6,90.0,6
2007-03-30 12:00:00,545.26,2319.4,0,118,4086,37,39,87,93,38.0,2,90.0,6
2007-03-30 18:00:00,268.972,1152.2,0,122,2010,39,46,62,93,42.5,7,77.5,31
2007-03-31 00:00:00,473.842,2048.2,1094,101,2121,39,45,76,87,42.0,6,81.5,11
2007-03-31 06:00:00,577.77,2421.2,0,77,555,36,37,87,93,36.5,1,90.0,6
2007-03-31 12:00:00,1012.356,4294.599999999999,1507,2497,4532,34,45,76,93,39.5,11,84.5,17
2007-03-31 18:00:00,740.576,3105.6,1102,1197,6331,46,46,71,81,46.0,0,76.0,10
2007-04-01 00:00:00,1178.808,4959.799999999999,11,3936,6264,39,46,81,87,42.5,7,84.0,6
2007-04-01 06:00:00,469.6,1948.2,1087,131,3978,45,46,87,93,45.5,1,90.0,6
2007-04-01 12:00:00,539.14,2260.2,0,95,4553,45,54,67,93,49.5,9,80.0,26
2007-04-01 18:00:00,605.386,2549.0,1841,951,4753,55,61,48,58,58.0,6,53.0,10
2007-04-02 00:00:00,1171.826,4977.8,1701,4224,6225,43,59,59,93,51.0,16,76.0,34
2007-04-02 06:00:00,266.348,1111.2,0,187,2587,46,50,82,87,48.0,4,84.5,5
2007-04-02 12:00:00,523.538,2196.8,0,116,5042,46,61,52,81,53.5,15,66.5,29
2007-04-02 18:00:00,321.696,1340.8,0,106,3486,63,66,43,55,64.5,3,49.0,12
2007-04-03 00:00:00,849.196,3577.4,1755,561,5526,50,64,49,82,57.0,14,65.5,33
2007-04-03 06:00:00,109.508,484.0,0,102,39,46,54,62,76,50.0,8,69.0,14
2007-04-03 12:00:00,553.356,2309.6,0,106,5307,46,54,58,76,50.0,8,67.0,18
2007-04-03 18:00:00,111.17,492.0,0,123,0,54,57,48,58,55.5,3,53.0,10
2007-04-04 00:00:00,868.7860000000001,3693.0,3630,711,2291,45,55,57,71,50.0,10,64.0,14
2007-04-04 06:00:00,107.55,473.4,0,125,0,39,43,76,87,41.0,4,81.5,11
2007-04-04 12:00:00,567.674,2368.2,0,113,5929,39,48,54,81,43.5,9,67.5,27
2007-04-04 18:00:00,626.562,2623.0,2391,66,5311,48,54,41,57,51.0,6,49.0,16
2007-04-05 00:00:00,750.082,3155.6,1043,116,3508,43,52,44,70,47.5,9,57.0,26
2007-04-05 06:00:00,106.108,455.4,0,116,0,39,45,53,65,42.0,6,59.0,12
2007-04-05 12:00:00,605.352,2541.2,0,801,5504,39,52,47,70,45.5,13,58.5,23
2007-04-05 18:00:00,167.454,819.0,0,117,67,55,61,29,47,58.0,6,38.0,18
2007-04-06 00:00:00,965.164,4092.2,1086,3243,4952,46,59,39,58,52.5,13,48.5,19
2007-04-06 06:00:00,180.558,776.4,0,124,955,43,48,76,87,45.5,5,81.5,11
2007-04-06 12:00:00,508.44,2118.4,0,692,4807,43,59,51,87,51.0,16,69.0,36
2007-04-06 18:00:00,187.696,804.8,0,122,1185,61,66,32,48,63.5,5,40.0,16
2007-04-07 00:00:00,724.446,3052.0,0,4528,2219,50,64,40,71,57.0,14,55.5,31
2007-04-07 06:00:00,197.57,836.4,0,186,609,43,52,76,87,47.5,9,81.5,11
2007-04-07 12:00:00,497.852,2107.2,1127,2401,1858,43,52,76,93,47.5,9,84.5,17
2007-04-07 18:00:00,153.708,668.6,0,380,0,57,61,45,59,59.0,4,52.0,14
2007-04-08 00:00:00,704.794,2960.8,0,144,3456,48,57,48,67,52.5,9,57.5,19
2007-04-08 06:00:00,866.294,3586.2,0,118,371,43,46,71,81,44.5,3,76.0,10
2007-04-08 12:00:00,356.056,1549.6,0,119,726,41,54,54,81,47.5,13,67.5,27
2007-04-08 18:00:00,241.51,1041.4,0,122,1796,55,63,39,51,59.0,8,45.0,12
2007-04-09 00:00:00,144.95600000000002,619.4,0,126,652,46,61,39,66,53.5,15,52.5,27
2007-04-09 06:00:00,105.604,460.8,0,120,0,39,43,76,93,41.0,4,84.5,17
2007-04-09 12:00:00,152.158,654.6,0,121,767,39,61,45,93,50.0,22,69.0,48
2007-04-09 18:00:00,276.858,1187.2,1632,137,1067,61,66,32,45,63.5,5,38.5,13
2007-04-10 00:00:00,466.3,1980.8,1035,136,1967,45,64,37,71,54.5,19,54.0,34
2007-04-10 06:00:00,138.108,614.8,0,129,497,45,50,76,93,47.5,5,84.5,17
2007-04-10 12:00:00,112.302,490.2,0,127,93,45,61,52,87,53.0,16,69.5,35
2007-04-10 18:00:00,156.736,676.5999999999999,0,132,739,63,66,32,48,64.5,3,40.0,16
2007-04-11 00:00:00,370.218,1598.6,209,354,1243,54,64,42,67,59.0,10,54.5,25
2007-04-11 06:00:00,242.64,1035.2,0,509,1816,48,52,76,82,50.0,4,79.0,6
2007-04-11 12:00:00,328.606,1387.8,0,326,2950,46,63,59,87,54.5,17,73.0,28
2007-04-11 18:00:00,168.028,716.0,0,141,974,64,68,46,52,66.0,4,49.0,6
2007-04-12 00:00:00,148.208,632.0,0,136,681,52,66,49,76,59.0,14,62.5,27
2007-04-12 06:00:00,106.652,463.0,0,133,0,46,55,67,87,50.5,9,77.0,20
2007-04-12 12:00:00,159.746,681.4,0,133,859,46,63,59,87,54.5,17,73.0,28
2007-04-12 18:00:00,106.216,458.8,0,139,0,68,75,38,49,71.5,7,43.5,11
2007-04-13 00:00:00,165.09199999999998,697.8000000000001,0,136,959,57,72,41,63,64.5,15,52.0,22
2007-04-13 06:00:00,108.054,470.6,0,136,0,54,61,68,82,57.5,7,75.0,14
2007-04-13 12:00:00,165.52,701.6,0,139,975,57,70,52,82,63.5,13,67.0,30
2007-04-13 18:00:00,107.838,472.4,0,140,0,70,75,44,53,72.5,5,48.5,9
2007-04-14 00:00:00,169.61,721.8,0,143,1013,59,73,47,72,66.0,14,59.5,25
2007-04-14 06:00:00,108.358,470.6,0,145,0,54,59,77,88,56.5,5,82.5,11
2007-04-14 12:00:00,167.04199999999997,716.0,0,140,993,52,68,60,88,60.0,16,74.0,28
2007-04-14 18:00:00,107.948,465.6,0,145,0,72,79,44,57,75.5,7,50.5,13
2007-04-15 00:00:00,170.92000000000002,725.8000000000001,0,148,1015,59,77,50,77,68.0,18,63.5,27
2007-04-15 06:00:00,109.744,479.8,0,146,0,54,63,68,94,58.5,9,81.0,26
2007-04-15 12:00:00,139.33,600.0,0,145,511,52,72,60,94,62.0,20,77.0,34
2007-04-15 18:00:00,263.03799999999995,1136.0,0,210,1431,75,81,42,53,78.0,6,47.5,11
2007-04-16 00:00:00,214.052,932.8,0,525,951,64,79,44,73,71.5,15,58.5,29
2007-04-16 06:00:00,76.55799999999999,367.8,0,101,0,64,64,68,68,64.0,0,68.0,0
2007-04-16 12:00:00,191.116,838.4,0,98,1549,64,64,68,68,64.0,0,68.0,0
2007-04-16 18:00:00,189.63,821.5999999999999,0,98,847,64,64,68,68,64.0,0,68.0,0
2007-04-17 00:00:00,495.086,2108.6,952,1008,2260,64,64,68,68,64.0,0,68.0,0
2007-04-17 06:00:00,95.616,468.4,0,97,0,52,59,63,76,55.5,7,69.5,13
2007-04-17 12:00:00,440.19,1859.4,0,98,4701,52,63,63,82,57.5,11,72.5,19
2007-04-17 18:00:00,130.964,608.6,0,97,0,66,68,49,60,67.0,2,54.5,11
2007-04-18 00:00:00,556.9639999999999,2378.4,1532,97,1498,57,66,52,72,61.5,9,62.0,20
2007-04-18 06:00:00,127.344,584.2,0,95,0,46,55,63,81,50.5,9,72.0,18
2007-04-18 12:00:00,382.0,1624.6,935,80,2889,45,55,51,87,50.0,10,69.0,36
2007-04-18 18:00:00,144.914,652.2,644,86,0,59,63,34,42,61.0,4,38.0,8
2007-04-19 00:00:00,343.988,1452.4,0,94,541,52,61,39,63,56.5,9,51.0,24
2007-04-19 06:00:00,198.362,830.0,0,94,605,41,50,62,81,45.5,9,71.5,19
2007-04-19 12:00:00,302.036,1274.4,0,92,3105,39,61,39,87,50.0,22,63.0,48
2007-04-19 18:00:00,220.892,971.2,733,101,1247,63,66,28,39,64.5,3,33.5,11
2007-04-20 00:00:00,307.368,1324.8,0,1318,791,50,66,37,62,58.0,16,49.5,25
2007-04-20 06:00:00,110.438,503.4,0,93,619,46,52,62,76,49.0,6,69.0,14
2007-04-20 12:00:00,192.49,844.0,0,92,1344,45,63,45,81,54.0,18,63.0,36
2007-04-20 18:00:00,144.886,630.6,0,81,588,64,68,37,42,66.0,4,39.5,5
2007-04-21 00:00:00,374.766,1614.6,1069,94,948,52,66,40,59,59.0,14,49.5,19
2007-04-21 06:00:00,91.902,427.0,0,73,392,46,54,58,71,50.0,8,64.5,13
2007-04-21 12:00:00,269.032,1173.8000000000002,608,130,1627,46,59,48,71,52.5,13,59.5,23
2007-04-21 18:00:00,500.656,2118.8,1672,135,4712,59,70,27,48,64.5,11,37.5,21
2007-04-22 00:00:00,812.066,3531.8,4295,125,4398,55,68,37,58,61.5,13,47.5,21
2007-04-22 06:00:00,102.014,501.4,0,113,0,41,52,54,87,46.5,11,70.5,33
2007-04-22 12:00:00,946.328,4030.6,2936,943,3538,39,68,37,93,53.5,29,65.0,56
2007-04-22 18:00:00,512.88,2215.8,1328,589,3485,72,75,29,38,73.5,3,33.5,9
2007-04-23 00:00:00,672.4920000000001,2883.6,0,642,4079,55,75,38,56,65.0,20,47.0,18
2007-04-23 06:00:00,164.406,795.2,0,125,484,52,61,59,82,56.5,9,70.5,23
2007-04-23 12:00:00,468.364,2034.8,1402,115,4045,48,72,50,87,60.0,24,68.5,37
2007-04-23 18:00:00,125.76,573.2,0,155,605,73,79,34,50,76.0,6,42.0,16
2007-04-24 00:00:00,296.036,1297.2,0,111,871,63,79,42,64,71.0,16,53.0,22
2007-04-24 06:00:00,126.73,580.8,0,120,604,54,61,77,88,57.5,7,82.5,11
2007-04-24 12:00:00,278.432,1224.8,0,148,2198,54,72,43,88,63.0,18,65.5,45
2007-04-24 18:00:00,136.434,617.8,0,108,410,75,79,36,44,77.0,4,40.0,8
2007-04-25 00:00:00,490.504,2105.2000000000003,1125,151,3468,63,77,41,68,70.0,14,54.5,27
2007-04-25 06:00:00,108.752,502.2,0,114,604,55,64,59,77,59.5,9,68.0,18
2007-04-25 12:00:00,483.528,2081.0,0,492,4445,54,77,36,82,65.5,23,59.0,46
2007-04-25 18:00:00,170.426,781.4,0,476,978,81,82,26,45,81.5,1,35.5,19
2007-04-26 00:00:00,501.456,2191.0,0,387,2785,63,77,47,68,70.0,14,57.5,21
2007-04-26 06:00:00,74.032,368.0,0,171,0,55,57,72,77,56.0,2,74.5,5
2007-04-26 12:00:00,537.812,2367.4,996,1332,3812,55,68,56,77,61.5,13,66.5,21
2007-04-26 18:00:00,159.458,762.4,0,201,613,72,77,47,53,74.5,5,50.0,6
2007-04-27 00:00:00,504.164,2152.4,328,141,2738,64,77,47,77,70.5,13,62.0,30
2007-04-27 06:00:00,108.762,492.2,0,116,653,57,64,77,88,60.5,7,82.5,11
2007-04-27 12:00:00,208.176,926.8,0,167,1398,55,73,47,94,64.0,18,70.5,47
2007-04-27 18:00:00,145.05,626.2,0,112,117,75,81,32,47,78.0,6,39.5,15
2007-04-28 00:00:00,632.3439999999999,2724.8,1772,150,2588,64,77,36,78,70.5,13,57.0,42
2007-04-28 06:00:00,22.738,97.4,0,18,0,55,61,82,94,58.0,6,88.0,12
2007-04-28 12:00:00,0.0,0.0,0,0,0,57,73,53,88,65.0,16,70.5,35
2007-04-28 18:00:00,0.0,0.0,0,0,0,77,81,32,44,79.0,4,38.0,12
2007-04-29 00:00:00,0.0,0.0,0,0,0,66,77,38,60,71.5,11,49.0,22
2007-04-29 06:00:00,0.0,0.0,0,0,0,55,61,72,88,58.0,6,80.0,16
2007-04-29 12:00:00,0.0,0.0,0,0,0,55,72,60,88,63.5,17,74.0,28
2007-04-29 18:00:00,0.0,0.0,0,0,0,66,75,44,64,70.5,9,54.0,20
2007-04-30 00:00:00,0.0,0.0,0,0,0,59,63,68,88,61.0,4,78.0,20
2007-04-30 06:00:00,0.0,0.0,0,0,0,52,55,88,94,53.5,3,91.0,6
2007-04-30 12:00:00,0.0,0.0,0,0,0,54,68,68,94,61.0,14,81.0,26
2007-04-30 18:00:00,82.438,364.6,0,106,503,70,73,44,64,71.5,3,54.0,20
2007-05-01 00:00:00,338.384,1501.2,1214,394,628,57,72,46,88,64.5,15,67.0,42
2007-05-01 06:00:00,92.422,431.0,0,139,116,52,61,42,58,56.5,9,50.0,16
2007-05-01 12:00:00,427.126,1849.6,0,156,3558,54,64,52,55,59.0,10,53.5,3
2007-05-01 18:00:00,366.084,1610.2,2112,115,889,68,73,29,52,70.5,5,40.5,23
2007-05-02 00:00:00,778.226,3414.8,1893,585,3983,63,72,31,48,67.5,9,39.5,17
2007-05-02 06:00:00,142.32,707.0,0,173,0,54,61,45,54,57.5,7,49.5,9
2007-05-02 12:00:00,306.87,1343.8,0,145,2534,52,64,42,54,58.0,12,48.0,12
2007-05-02 18:00:00,159.66,732.6,0,476,592,66,70,35,40,68.0,4,37.5,5
2007-05-03 00:00:00,394.636,1740.4,7,696,628,59,68,37,72,63.5,9,54.5,35
2007-05-03 06:00:00,263.23,1160.4,997,1293,667,46,57,67,93,51.5,11,80.0,26
2007-05-03 12:00:00,261.086,1138.0,0,141,2451,46,64,56,93,55.0,18,74.5,37
2007-05-03 18:00:00,87.27799999999999,423.6,0,170,0,66,70,35,52,68.0,4,43.5,17
2007-05-04 00:00:00,478.644,2041.0,909,121,4718,59,68,35,72,63.5,9,53.5,37
2007-05-04 06:00:00,70.42,343.4,0,123,0,50,55,72,87,52.5,5,79.5,15
2007-05-04 12:00:00,228.25,1006.4,0,162,1896,52,61,67,88,56.5,9,77.5,21
2007-05-04 18:00:00,134.146,619.8000000000001,0,115,618,63,68,46,64,65.5,5,55.0,18
2007-05-05 00:00:00,565.312,2462.8,2259,138,1476,54,63,55,88,58.5,9,71.5,33
2007-05-05 06:00:00,99.526,474.0,464,144,0,50,54,82,88,52.0,4,85.0,6
2007-05-05 12:00:00,333.87,1448.2,0,529,2950,50,54,77,87,52.0,4,82.0,10
2007-05-05 18:00:00,518.318,2251.4,1264,1658,3200,54,61,67,77,57.5,7,72.0,10
2007-05-06 00:00:00,611.338,2646.4,1185,162,5153,55,61,63,88,58.0,6,75.5,25
2007-05-06 06:00:00,311.67,1427.4,0,118,779,45,50,82,87,47.5,5,84.5,5
2007-05-06 12:00:00,537.302,2358.4,0,137,898,45,57,63,93,51.0,12,78.0,30
2007-05-06 18:00:00,424.358,1842.6,1381,246,2610,61,68,49,59,64.5,7,54.0,10
2007-05-07 00:00:00,828.774,3600.6,1834,448,5808,52,63,63,82,57.5,11,72.5,19
2007-05-07 06:00:00,123.724,553.4,0,112,845,55,55,82,88,55.0,0,85.0,6
2007-05-07 12:00:00,701.56,3071.8,946,3867,3646,55,59,82,88,57.0,4,85.0,6
2007-05-07 18:00:00,332.66,1458.4,0,431,2712,63,66,64,77,64.5,3,70.5,13
2007-05-08 00:00:00,485.72,2089.0,0,525,2230,55,64,68,88,59.5,9,78.0,20
2007-05-08 06:00:00,201.536,864.0,0,132,243,55,59,82,88,57.0,4,85.0,6
2007-05-08 12:00:00,310.04999999999995,1332.6,663,150,2449,55,63,82,94,59.0,8,88.0,12
2007-05-08 18:00:00,732.614,3178.4,2963,1591,4245,63,70,49,82,66.5,7,65.5,33
2007-05-09 00:00:00,545.092,2338.2,955,138,1840,59,66,52,88,62.5,7,70.0,36
2007-05-09 06:00:00,71.428,345.6,0,111,0,59,59,88,88,59.0,0,88.0,0
2007-05-09 12:00:00,472.386,2038.2,0,295,5043,59,59,88,88,59.0,0,88.0,0
2007-05-09 18:00:00,395.052,1762.0,0,5048,0,59,59,88,88,59.0,0,88.0,0
2007-05-10 00:00:00,726.87,3135.0,3018,177,4431,59,59,88,88,59.0,0,88.0,0
2007-05-10 06:00:00,109.88,501.2,0,133,641,54,59,77,88,56.5,5,82.5,11
2007-05-10 12:00:00,156.09,696.0,0,115,953,54,63,63,88,58.5,9,75.5,25
2007-05-10 18:00:00,114.218,526.6,0,147,664,66,75,41,60,70.5,9,50.5,19
2007-05-11 00:00:00,327.696,1454.0,946,139,1003,61,72,50,72,66.5,11,61.0,22
2007-05-11 06:00:00,107.75,496.0,0,112,648,57,59,63,77,58.0,2,70.0,14
2007-05-11 12:00:00,312.95,1398.8,0,139,2588,54,59,55,72,56.5,5,63.5,17
2007-05-11 18:00:00,205.484,943.2,0,129,1540,61,64,48,52,62.5,3,50.0,4
2007-05-12 00:00:00,352.97,1521.8,926,111,1695,57,61,59,94,59.0,4,76.5,35
2007-05-12 06:00:00,89.562,415.6,0,151,105,54,57,82,88,55.5,3,85.0,6
2007-05-12 12:00:00,338.028,1470.2,0,107,3441,54,63,63,88,58.5,9,75.5,25
2007-05-12 18:00:00,489.196,2129.6,934,681,3847,64,68,49,56,66.0,4,52.5,7
2007-05-13 00:00:00,524.78,2263.8,1313,136,3015,57,66,52,88,61.5,9,70.0,36
2007-05-13 06:00:00,144.844,655.6,0,131,595,50,55,77,94,52.5,5,85.5,17
2007-05-13 12:00:00,229.118,1030.2,0,496,532,54,64,68,94,59.0,10,81.0,26
2007-05-13 18:00:00,814.292,3537.0,3446,1684,5265,63,75,43,77,69.0,12,60.0,34
2007-05-14 00:00:00,446.484,1932.8,166,103,2566,57,64,45,72,60.5,7,58.5,27
2007-05-14 06:00:00,131.576,602.0,0,101,511,55,57,67,72,56.0,2,69.5,5
2007-05-14 12:00:00,358.888,1602.6,0,99,2945,55,61,59,77,58.0,6,68.0,18
2007-05-14 18:00:00,169.562,857.6,178,100,0,54,64,52,94,59.0,10,73.0,42
2007-05-15 00:00:00,807.756,3524.6,2998,2117,2061,52,57,67,94,54.5,5,80.5,27
2007-05-15 06:00:00,122.96,547.0,0,114,0,46,50,82,93,48.0,4,87.5,11
2007-05-15 12:00:00,388.034,1667.6,0,96,3876,48,59,59,93,53.5,11,76.0,34
2007-05-15 18:00:00,126.454,560.4,0,98,0,54,63,48,82,58.5,9,65.0,34
2007-05-16 00:00:00,266.944,1161.0,0,100,1442,52,55,77,88,53.5,3,82.5,11
2007-05-16 06:00:00,118.092,497.6,0,97,276,52,54,82,100,53.0,2,91.0,18
2007-05-16 12:00:00,600.024,2563.0,1006,546,5420,54,57,82,94,55.5,3,88.0,12
2007-05-16 18:00:00,492.868,2161.0,0,3408,2028,59,64,48,77,61.5,5,62.5,29
2007-05-17 00:00:00,481.96,2081.8,1207,1705,1353,52,59,63,94,55.5,7,78.5,31
2007-05-17 06:00:00,107.098,484.2,0,102,0,54,55,94,94,54.5,1,94.0,0
2007-05-17 12:00:00,332.766,1450.0,0,1692,1578,55,61,88,94,58.0,6,91.0,6
2007-05-17 18:00:00,260.338,1132.0,1014,177,700,61,64,77,88,62.5,3,82.5,11
2007-05-18 00:00:00,531.614,2292.0,0,102,5409,54,63,82,94,58.5,9,88.0,12
2007-05-18 06:00:00,127.886,546.8,0,101,2,59,59,94,94,59.0,0,94.0,0
2007-05-18 12:00:00,364.432,1542.4,0,101,3766,59,70,68,94,64.5,11,81.0,26
2007-05-18 18:00:00,393.622,1683.6,913,1575,2038,68,75,57,88,71.5,7,72.5,31
2007-05-19 00:00:00,745.59,3249.6,2357,2136,2310,61,68,83,94,64.5,7,88.5,11
2007-05-19 06:00:00,108.618,479.2,0,110,0,57,64,77,88,60.5,7,82.5,11
2007-05-19 12:00:00,410.516,1797.6,1359,150,1615,57,63,68,82,60.0,6,75.0,14
2007-05-19 18:00:00,608.694,2659.8,3324,144,3310,64,68,56,68,66.0,4,62.0,12
2007-05-20 00:00:00,301.61400000000003,1283.2,0,126,2097,63,66,55,88,64.5,3,71.5,33
2007-05-20 06:00:00,128.942,559.2,0,105,328,55,57,54,63,56.0,2,58.5,9
2007-05-20 12:00:00,416.296,1840.0,925,124,590,50,55,67,88,52.5,5,77.5,21
2007-05-20 18:00:00,400.732,1727.8,0,1307,1462,57,59,82,94,58.0,2,88.0,12
2007-05-21 00:00:00,1022.358,4428.8,4495,197,5231,55,59,67,94,57.0,4,80.5,27
2007-05-21 06:00:00,154.44,658.0,0,154,636,55,55,94,94,55.0,0,94.0,0
2007-05-21 12:00:00,432.234,1857.8,0,105,4478,55,63,88,94,59.0,8,91.0,6
