month,day,hour,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
1,21,15,26.134,121.4,0,43,0,52,48,88,67
1,21,16,23.178,107.6,0,0,0,52,48,88,67
1,21,17,50.604,218.4,0,5,0,52,48,88,67
1,21,18,77.634,335.2,0,40,0,52,48,88,67
1,21,19,146.342,623.4,0,0,0,52,48,88,67
1,21,20,166.272,711.4,0,11,393,52,48,88,67
1,21,21,194.34,819.6,0,41,665,52,48,88,67
1,21,22,103.864,437,0,0,0,52,48,88,67
1,21,23,22.622,99.4,0,1,0,52,48,88,67
1,22,0,26.62,120.2,0,54,0,54,34,94,57
1,22,1,23.04,100.6,0,0,0,54,34,94,57
1,22,2,22.48,97.2,0,0,0,54,34,94,57
1,22,3,25.498,115.4,0,54,0,54,34,94,57
1,22,4,22.074,96.8,0,0,0,54,34,94,57
1,22,5,66.498,276.8,0,0,726,54,34,94,57
1,22,6,64.24,279.6,0,36,0,54,34,94,57
1,22,7,161.05,687.6,351,16,407,54,34,94,57
1,22,8,141.952,604.2,808,0,969,54,34,94,57
1,22,9,24.012,109,0,11,0,54,34,94,57
1,22,10,23.94,107.8,0,31,0,54,34,94,57
1,22,11,23.076,103.4,0,0,0,54,34,94,57
1,22,12,173.532,732,665,323,1060,54,34,94,57
1,22,13,180.99,774.6,507,665,1028,54,34,94,57
1,22,14,246.526,1048,0,1551,1041,54,34,94,57
1,22,15,248.762,1056.8,527,2124,1043,54,34,94,57
1,22,16,70.498,297.6,0,100,656,54,34,94,57
1,22,17,30.992,139.8,0,13,0,54,34,94,57
1,22,18,63.838,277.2,0,50,0,54,34,94,57
1,22,19,87.468,388,435,9,0,54,34,94,57
1,22,20,216.982,944.2,1369,417,0,54,34,94,57
1,22,21,259.706,1101.8,8,2006,100,54,34,94,57
1,22,22,92.492,388,0,102,522,54,34,94,57
1,22,23,28.752,130.8,0,78,0,54,34,94,57
1,23,0,25.04,116.2,0,12,0,52,34,93,66
1,23,1,23.396,111.8,0,10,0,52,34,93,66
1,23,2,27.136,127,0,50,0,52,34,93,66
1,23,3,24.172,114.2,0,10,0,52,34,93,66
1,23,4,23.356,111,0,10,0,52,34,93,66
1,23,5,28.05,127.6,0,42,0,52,34,93,66
1,23,6,74.466,318.4,0,0,431,52,34,93,66
1,23,7,165.252,693.4,0,0,1053,52,34,93,66
1,23,8,137.126,570.2,0,40,1057,52,34,93,66
1,23,9,89.34,375.6,0,0,1047,52,34,93,66
1,23,10,86.258,358,0,0,1063,52,34,93,66
1,23,11,92.558,385.8,0,41,1068,52,34,93,66
1,23,12,90.654,374.6,0,0,1075,52,34,93,66
1,23,13,90.296,371.8,0,0,1086,52,34,93,66
1,23,14,90.352,371,0,40,1088,52,34,93,66
1,23,15,89.54,364.6,24,0,1093,52,34,93,66
1,23,16,120.602,496.6,544,0,1081,52,34,93,66
1,23,17,74.914,320,548,42,292,52,34,93,66
1,23,18,96.982,409.6,0,0,0,52,34,93,66
1,23,19,119.236,505,0,0,0,52,34,93,66
1,23,20,129.868,551.8,0,40,787,52,34,93,66
1,23,21,135.374,569.6,0,0,1036,52,34,93,66
1,23,22,26.88,112.2,0,0,102,52,34,93,66
1,23,23,21.46,93.2,0,50,0,52,34,93,66
1,24,0,16.286,70.2,0,0,0,50,43,93,71
1,24,1,15.994,69.2,0,0,0,50,43,93,71
1,24,2,19.814,87.8,0,40,0,50,43,93,71
1,24,3,15.462,69.6,0,0,0,50,43,93,71
1,24,4,15.966,71.6,0,0,0,50,43,93,71
1,24,5,49.398,207.4,0,40,499,50,43,93,71
1,24,6,48.296,208.6,0,0,147,50,43,93,71
1,24,7,95.188,405,0,0,148,50,43,93,71
1,24,8,148.726,627.2,0,40,1036,50,43,93,71
1,24,9,85.616,357.6,0,0,1056,50,43,93,71
1,24,10,82.5,345,0,0,1051,50,43,93,71
1,24,11,58.494,251.2,0,40,586,50,43,93,71
1,24,12,19.29,91.6,0,0,0,50,43,93,71
1,24,13,19.962,92.4,0,0,0,50,43,93,71
1,24,14,23.582,108.8,0,41,0,50,43,93,71
1,24,15,22.654,106.8,0,0,0,50,43,93,71
1,24,16,27.802,132,0,0,0,50,43,93,71
1,24,17,52.75,231.4,0,41,0,50,43,93,71
1,24,18,167.73,718.6,0,0,680,50,43,93,71
1,24,19,137.726,584.4,0,0,0,50,43,93,71
1,24,20,211.902,907.6,518,38,732,50,43,93,71
1,24,21,137.574,581,335,0,0,50,43,93,71
1,24,22,91.882,381.6,254,0,0,50,43,93,71
1,24,23,80.428,332,0,40,0,50,43,93,71
1,25,0,76.65,317.8,0,0,0,50,30,100,54
1,25,1,74.604,313.4,0,0,0,50,30,100,54
1,25,2,32.97,145,0,38,0,50,30,100,54
1,25,3,21.776,94.8,0,0,0,50,30,100,54
1,25,4,61.95,258.4,0,0,671,50,30,100,54
1,25,5,25.436,113.4,0,37,0,50,30,100,54
1,25,6,62.27,264.4,0,0,158,50,30,100,54
1,25,7,173.384,728.8,0,0,1044,50,30,100,54
1,25,8,125.988,525.8,0,37,1053,50,30,100,54
1,25,9,88.012,370.2,0,0,1048,50,30,100,54
1,25,10,89.06,374.6,0,0,1042,50,30,100,54
1,25,11,66.64,286.2,0,40,578,50,30,100,54
1,25,12,95.922,401.8,0,429,712,50,30,100,54
1,25,13,137.218,579.2,0,577,1048,50,30,100,54
1,25,14,178.454,749.2,0,1149,1058,50,30,100,54
1,25,15,89.54,372,0,0,1072,50,30,100,54
1,25,16,89.41,370.4,0,0,1073,50,30,100,54
1,25,17,49.436,213.8,0,39,276,50,30,100,54
1,25,18,87.856,370,0,0,0,50,30,100,54
1,25,19,149.268,632,0,0,0,50,30,100,54
1,25,20,123.61,525,0,37,0,50,30,100,54
1,25,21,108.858,459.4,0,0,0,50,30,100,54
1,25,22,157.384,649.6,0,0,576,50,30,100,54
1,25,23,74.16,308.2,0,38,0,50,30,100,54
1,26,0,37.832,164.6,0,0,0,48,28,100,62
1,26,1,37.03,160,0,0,0,48,28,100,62
1,26,2,30.366,135.6,0,37,0,48,28,100,62
1,26,3,22.804,101,0,0,0,48,28,100,62
1,26,4,23.16,104.6,0,0,0,48,28,100,62
1,26,5,24.406,110.6,0,37,0,48,28,100,62
1,26,6,51.094,216.8,0,0,470,48,28,100,62
1,26,7,63.512,273.2,0,0,200,48,28,100,62
1,26,8,122.324,510.6,16,16,693,48,28,100,62
1,26,9,121.11,508.2,524,21,1050,48,28,100,62
1,26,10,120.81,506.8,565,0,1045,48,28,100,62
1,26,11,100.208,421.2,0,18,1051,48,28,100,62
1,26,12,103.384,434.8,0,22,1057,48,28,100,62
1,26,13,66.792,285.6,0,0,214,48,28,100,62
1,26,14,114.04,478,0,33,1061,48,28,100,62
1,26,15,115.306,480.6,0,6,1060,48,28,100,62
1,26,16,114.112,474.4,0,0,1059,48,28,100,62
1,26,17,123.55,524.6,0,32,1025,48,28,100,62
1,26,18,225.774,977.8,698,8,996,48,28,100,62
1,26,19,360.828,1569.6,1948,0,987,48,28,100,62
1,26,20,267.182,1135.4,399,44,1024,48,28,100,62
1,26,21,201.28,845.4,2,0,1036,48,28,100,62
1,26,22,179.386,752,0,0,1045,48,28,100,62
1,26,23,208.698,876.6,773,37,533,48,28,100,62
1,27,0,116.38,478.2,0,0,488,52,25,100,37
1,27,1,49.994,206,0,0,342,52,25,100,37
1,27,2,32.032,130.8,0,36,0,52,25,100,37
1,27,3,29.498,122.2,0,0,0,52,25,100,37
1,27,4,29.264,123.8,0,0,0,52,25,100,37
1,27,5,28.95,125,0,22,0,52,25,100,37
1,27,6,18.706,79.4,0,14,0,52,25,100,37
1,27,7,26.416,108.6,0,0,0,52,25,100,37
1,27,8,71.5,294.6,0,0,674,52,25,100,37
1,27,9,46.796,205.6,0,36,0,52,25,100,37
1,27,10,87.84,367.4,0,0,290,52,25,100,37
1,27,11,143.252,598,0,448,1059,52,25,100,37
1,27,12,58.036,254.6,0,28,350,52,25,100,37
1,27,13,164.268,692,0,1081,1062,52,25,100,37
1,27,14,121.248,502.4,0,500,1076,52,25,100,37
1,27,15,60.324,253.4,0,89,460,52,25,100,37
1,27,16,86.978,370.4,0,431,0,52,25,100,37
1,27,17,120.782,509.6,0,666,0,52,25,100,37
1,27,18,211.89,903.6,1388,43,0,52,25,100,37
1,27,19,285.248,1220.8,1339,7,235,52,25,100,37
1,27,20,231.09,984.4,429,35,1023,52,25,100,37
1,27,21,208.266,880.2,366,331,308,52,25,100,37
1,27,22,93.254,397.4,203,30,0,52,25,100,37
1,27,23,59.754,249.8,0,21,0,52,25,100,37
1,28,0,59.082,245.4,0,18,0,46,27,100,71
1,28,1,57.05,239.2,0,0,0,46,27,100,71
1,28,2,57.082,237.4,0,0,0,46,27,100,71
1,28,3,53.358,226.4,0,38,429,46,27,100,71
1,28,4,29.05,130.4,0,0,105,46,27,100,71
1,28,5,22.046,98.2,0,0,0,46,27,100,71
1,28,6,44.19,197,0,37,0,46,27,100,71
1,28,7,131.366,556.8,0,2,736,46,27,100,71
1,28,8,130.062,549,0,0,1039,46,27,100,71
1,28,9,145.292,615.2,0,3,1024,46,27,100,71
1,28,10,165.182,698.2,0,33,1031,46,27,100,71
1,28,11,166.57,702,0,0,1037,46,27,100,71
1,28,12,114.606,482.2,0,0,1059,46,27,100,71
1,28,13,96.908,407.2,0,38,1062,46,27,100,71
1,28,14,89.364,367.2,0,0,1084,46,27,100,71
1,28,15,87.994,360.8,0,0,1088,46,27,100,71
1,28,16,46.568,195.6,0,29,378,46,27,100,71
1,28,17,24.41,109.8,0,8,0,46,27,100,71
1,28,18,69.926,305.2,0,0,0,46,27,100,71
1,28,19,152.554,652.2,0,6,0,46,27,100,71
1,28,20,171.086,730,436,31,478,46,27,100,71
1,28,21,112.098,472.8,142,0,414,46,27,100,71
1,28,22,155.942,650.6,564,0,743,46,27,100,71
1,28,23,126.41,519.4,0,37,1085,46,27,100,71
1,29,0,105.448,435.2,0,0,784,41,34,100,81
1,29,1,57.454,239.2,0,0,0,41,34,100,81
1,29,2,60.46,251,0,32,0,41,34,100,81
1,29,3,26.828,116.4,0,5,0,41,34,100,81
1,29,4,23.422,103,0,0,0,41,34,100,81
1,29,5,106.852,444,0,0,712,41,34,100,81
1,29,6,48.752,209.2,0,37,260,41,34,100,81
1,29,7,93.83,396.2,0,0,41,41,34,100,81
1,29,8,99.196,414.2,0,0,588,41,34,100,81
1,29,9,116.248,486.6,0,37,582,41,34,100,81
1,29,10,99.53,417.6,0,0,1060,41,34,100,81
1,29,11,105.134,440.4,0,0,1053,41,34,100,81
1,29,12,236.994,1009.2,878,871,1036,41,34,100,81
1,29,13,267.628,1140.2,576,1949,1035,41,34,100,81
1,29,14,237.288,1004.6,0,1996,1051,41,34,100,81
1,29,15,160.438,672.8,0,1102,1074,41,34,100,81
1,29,16,97.46,404.8,0,35,1082,41,34,100,81
1,29,17,37.752,168.8,0,10,99,41,34,100,81
1,29,18,41.858,187,0,49,0,41,34,100,81
1,29,19,88.45,382.8,0,10,0,41,34,100,81
1,29,20,113.418,484.2,0,9,0,41,34,100,81
1,29,21,163.222,690,33,49,26,41,34,100,81
1,29,22,176.806,733.8,0,8,594,41,34,100,81
1,29,23,111.556,461.6,0,0,0,41,34,100,81
1,30,0,87.176,360,0,23,0,41,30,100,87
1,30,1,70.54,294,0,15,0,41,30,100,87
1,30,2,162.29,665.2,0,0,653,41,30,100,87
1,30,3,67.562,283.8,0,0,0,41,30,100,87
1,30,4,28.658,131.4,0,38,0,41,30,100,87
1,30,5,25.89,117.6,0,0,0,41,30,100,87
1,30,6,90.396,383,0,0,503,41,30,100,87
1,30,7,130.022,549.2,0,27,1027,41,30,100,87
1,30,8,96.874,404,0,10,1061,41,30,100,87
1,30,9,89.96,375.2,0,0,1053,41,30,100,87
1,30,10,100.928,425,0,0,1054,41,30,100,87
1,30,11,88.592,370.2,0,38,535,41,30,100,87
1,30,12,25.172,113.6,0,0,0,41,30,100,87
1,30,13,24.892,113.2,0,0,0,41,30,100,87
1,30,14,25.36,113,0,27,0,41,30,100,87
1,30,15,24.732,109.6,0,10,0,41,30,100,87
1,30,16,26.666,117,0,0,0,41,30,100,87
1,30,17,22.864,101,0,0,0,41,30,100,87
1,30,18,102.66,434.8,0,37,0,41,30,100,87
1,30,19,153.634,652.6,0,0,869,41,30,100,87
1,30,20,27.432,120.8,0,0,0,41,30,100,87
1,30,21,29.478,129.4,0,36,0,41,30,100,87
1,30,22,27.968,121,0,0,0,41,30,100,87
1,30,23,110.9,465.4,0,0,506,41,30,100,87
1,31,0,45.896,199.2,0,0,281,45,28,100,76
1,31,1,25.538,116.6,0,37,0,45,28,100,76
1,31,2,22.476,105,0,0,0,45,28,100,76
1,31,3,21.938,100,0,0,0,45,28,100,76
1,31,4,22.704,101.8,0,12,0,45,28,100,76
1,31,5,24.054,107.2,0,25,0,45,28,100,76
1,31,6,79.54,337.8,0,0,491,45,28,100,76
1,31,7,134.31,565.6,0,0,1049,45,28,100,76
1,31,8,102.486,429.2,0,24,1045,45,28,100,76
1,31,9,96.646,400.8,0,14,1054,45,28,100,76
1,31,10,75.364,318.4,0,0,750,45,28,100,76
1,31,11,26.274,128.8,0,0,0,45,28,100,76
1,31,12,30.58,140.4,0,38,0,45,28,100,76
1,31,13,54.382,242.8,0,0,0,45,28,100,76
1,31,14,27.094,127.4,0,0,0,45,28,100,76
1,31,15,28.37,132,0,0,0,45,28,100,76
1,31,16,28.986,132.4,0,38,0,45,28,100,76
1,31,17,44.734,194.2,0,0,88,45,28,100,76
1,31,18,121.06,508.8,0,0,590,45,28,100,76
1,31,19,112.17,470.4,0,38,0,45,28,100,76
1,31,20,228.416,957,547,2,941,45,28,100,76
1,31,21,235.814,996,612,0,1038,45,28,100,76
1,31,22,203.83,860.4,6,0,1032,45,28,100,76
1,31,23,161.26,670.2,0,39,1078,45,28,100,76
2,1,0,128.686,532.2,0,0,1076,46,37,100,87
2,1,1,61.318,257.2,0,0,201,46,37,100,87
2,1,2,28.416,128.6,0,40,0,46,37,100,87
2,1,3,26.322,115.8,0,0,0,46,37,100,87
2,1,4,23.938,107.8,0,0,0,46,37,100,87
2,1,5,26.218,115,0,5,0,46,37,100,87
2,1,6,59.336,259.6,0,37,103,46,37,100,87
2,1,7,181.158,772.8,0,0,1035,46,37,100,87
2,1,8,101.734,440.8,0,0,569,46,37,100,87
2,1,9,28.258,128,0,39,0,46,37,100,87
2,1,10,26.248,116.4,0,0,0,46,37,100,87
2,1,11,40.154,175.6,0,0,0,46,37,100,87
2,1,12,41.414,188.2,0,9,0,46,37,100,87
2,1,13,69.474,303.8,0,31,336,46,37,100,87
2,1,14,93.796,385.6,0,0,1086,46,37,100,87
2,1,15,95.236,389.2,0,0,1078,46,37,100,87
2,1,16,100.134,409.4,0,39,1083,46,37,100,87
2,1,17,40.766,168.8,0,0,143,46,37,100,87
2,1,18,40.2,168,0,0,0,46,37,100,87
2,1,19,65.768,278.6,0,21,0,46,37,100,87
2,1,20,17.852,77.8,0,20,0,46,37,100,87
2,1,21,57.286,239.2,0,0,0,46,37,100,87
2,1,22,70.216,288.4,0,0,0,46,37,100,87
2,1,23,110.724,458.6,336,39,531,46,37,100,87
2,2,0,50.266,208,249,0,285,45,28,100,57
2,2,1,49.99,208.2,562,0,0,45,28,100,57
2,2,2,17.324,73,0,16,0,45,28,100,57
2,2,3,17.982,76.8,0,22,0,45,28,100,57
2,2,4,16.862,70.6,0,0,0,45,28,100,57
2,2,5,17.082,72,0,0,0,45,28,100,57
2,2,6,18.722,80.4,0,38,0,45,28,100,57
2,2,7,25.538,106.6,0,0,0,45,28,100,57
2,2,8,151.022,629.4,0,0,779,45,28,100,57
2,2,9,105.958,441.2,0,0,1054,45,28,100,57
2,2,10,93.61,392.4,0,38,1044,45,28,100,57
2,2,11,101.116,421.4,0,0,1054,45,28,100,57
2,2,12,96.296,405.2,0,0,1006,45,28,100,57
2,2,13,84.212,359.2,0,21,327,45,28,100,57
2,2,14,136.52,570,528,17,953,45,28,100,57
2,2,15,118.326,501.4,622,0,480,45,28,100,57
2,2,16,192.658,813.8,819,444,1041,45,28,100,57
2,2,17,134.084,572.6,159,152,1035,45,28,100,57
2,2,18,167.17,714.4,0,27,1003,45,28,100,57
2,2,19,389.762,1692,1150,1842,986,45,28,100,57
2,2,20,281.342,1211,1194,48,1012,45,28,100,57
2,2,21,203.354,860.6,4,35,1033,45,28,100,57
2,2,22,260.15,1104.2,960,55,1033,45,28,100,57
2,2,23,206.688,862.2,0,9,1063,45,28,100,57
2,3,0,167.514,698,526,41,1058,48,28,100,57
2,3,1,105.708,436.6,395,4,1063,48,28,100,57
2,3,2,95.642,392.2,228,0,1082,48,28,100,57
2,3,3,23.826,103.2,0,39,60,48,28,100,57
2,3,4,16.264,71,0,0,0,48,28,100,57
2,3,5,16.062,70.4,0,0,0,48,28,100,57
2,3,6,18.14,76.6,0,1,0,48,28,100,57
2,3,7,19.358,80.8,0,37,0,48,28,100,57
2,3,8,33.652,147,0,0,0,48,28,100,57
2,3,9,33.708,145.2,0,0,0,48,28,100,57
2,3,10,89.982,378.4,0,20,1048,48,28,100,57
2,3,11,72.998,315.8,0,19,408,48,28,100,57
2,3,12,137.146,589.2,0,1343,0,48,28,100,57
2,3,13,143.49,604.8,211,650,876,48,28,100,57
2,3,14,207.764,867.4,384,1368,1066,48,28,100,57
2,3,15,97.036,407,575,489,166,48,28,100,57
2,3,16,38.774,168.6,0,305,0,48,28,100,57
2,3,17,36.354,156.8,0,35,0,48,28,100,57
2,3,18,121.684,521,0,2,0,48,28,100,57
2,3,19,152.138,655.4,0,41,0,48,28,100,57
2,3,20,178.866,764.2,0,0,675,48,28,100,57
2,3,21,192.308,816.6,0,0,950,48,28,100,57
2,3,22,66.132,279.4,0,10,0,48,28,100,57
2,3,23,20.022,89.8,0,31,0,48,28,100,57
2,4,0,16.134,70.4,0,0,0,46,39,93,76
2,4,1,16.904,71.8,0,0,0,46,39,93,76
2,4,2,18.986,84,0,46,0,46,39,93,76
2,4,3,16.734,72.8,0,8,0,46,39,93,76
2,4,4,49.92,205.6,0,0,554,46,39,93,76
2,4,5,16.034,69.4,0,0,0,46,39,93,76
2,4,6,73.91,313.2,0,31,76,46,39,93,76
2,4,7,165.006,693.4,23,10,1036,46,39,93,76
2,4,8,117.1,492.2,552,0,1038,46,39,93,76
2,4,9,124.088,529.8,586,0,1025,46,39,93,76
2,4,10,92.896,391.8,0,41,1044,46,39,93,76
2,4,11,77.194,328,0,0,839,46,39,93,76
2,4,12,88.178,371.6,0,0,913,46,39,93,76
2,4,13,83.012,344,0,8,1054,46,39,93,76
2,4,14,53.758,220.8,0,31,593,46,39,93,76
2,4,15,16.574,70,0,0,0,46,39,93,76
2,4,16,17.31,71.6,0,0,0,46,39,93,76
2,4,17,20.282,89,0,39,0,46,39,93,76
2,4,18,61.846,262,0,0,0,46,39,93,76
2,4,19,163.612,700,0,0,644,46,39,93,76
2,4,20,127.628,542.2,0,21,0,46,39,93,76
2,4,21,154.496,653,0,17,715,46,39,93,76
2,4,22,38.354,159,0,0,0,46,39,93,76
2,4,23,18.182,73.6,0,0,0,46,39,93,76
2,5,0,19.03,81.2,0,39,0,54,39,94,81
2,5,1,16.632,70.8,0,0,0,54,39,94,81
2,5,2,16.07,69.6,0,0,0,54,39,94,81
2,5,3,17.784,75.8,0,33,0,54,39,94,81
2,5,4,16.384,71.8,0,6,0,54,39,94,81
2,5,5,42.408,176.8,0,0,425,54,39,94,81
2,5,6,105.834,446.2,0,0,598,54,39,94,81
2,5,7,157.31,653.8,103,39,1064,54,39,94,81
2,5,8,118.038,491.4,466,0,1065,54,39,94,81
2,5,9,125.928,530.6,529,0,1038,54,39,94,81
2,5,10,81.15,337.2,0,34,950,54,39,94,81
2,5,11,41.468,177.8,0,289,0,54,39,94,81
2,5,12,180.36,753,0,1325,998,54,39,94,81
2,5,13,232.548,984.6,0,1939,1045,54,39,94,81
2,5,14,132.778,553.8,0,663,1077,54,39,94,81
2,5,15,85.408,347.6,0,0,1098,54,39,94,81
2,5,16,99.106,403.6,0,29,1096,54,39,94,81
2,5,17,175.414,733.6,0,26,1044,54,39,94,81
2,5,18,173.75,734,0,0,1022,54,39,94,81
2,5,19,174.468,744.6,0,1083,359,54,39,94,81
2,5,20,229.332,976.6,0,1859,0,54,39,94,81
2,5,21,129.508,543.8,0,369,65,54,39,94,81
2,5,22,81.432,335.6,0,36,773,54,39,94,81
2,5,23,20.316,89.4,0,34,0,54,39,94,81
2,6,0,19.536,84.2,0,41,0,55,37,94,51
2,6,1,17.164,73.2,0,9,0,55,37,94,51
2,6,2,17.56,74,0,10,0,55,37,94,51
2,6,3,19.478,86.6,0,55,0,55,37,94,51
2,6,4,16.584,72.6,0,4,0,55,37,94,51
2,6,5,16.834,72,0,0,0,55,37,94,51
2,6,6,74.232,311.6,0,42,568,55,37,94,51
2,6,7,146.252,608.2,10,0,1058,55,37,94,51
2,6,8,115.868,479.4,526,0,1069,55,37,94,51
2,6,9,118.798,522.8,554,35,960,55,37,94,51
2,6,10,83.59,370.8,0,5,955,55,37,94,51
2,6,11,66.286,296.2,0,0,641,55,37,94,51
2,6,12,32.338,156,0,24,0,55,37,94,51
2,6,13,19.818,89.4,0,16,0,55,37,94,51
2,6,14,16.32,70.4,0,0,0,55,37,94,51
2,6,15,21.81,99.6,0,15,0,55,37,94,51
2,6,16,30.846,130,0,25,167,55,37,94,51
2,6,17,49.168,203.6,0,0,551,55,37,94,51
2,6,18,83.388,347,0,8,0,55,37,94,51
2,6,19,162.816,684.6,0,30,499,55,37,94,51
2,6,20,217.012,909.8,479,0,1044,55,37,94,51
2,6,21,207.246,876.6,545,17,304,55,37,94,51
2,6,22,66.942,282,0,20,65,55,37,94,51
2,6,23,49.654,203.8,0,0,547,55,37,94,51
2,7,0,16.978,71.6,0,15,0,54,30,100,54
2,7,1,18.264,81.2,0,22,0,54,30,100,54
2,7,2,16.81,71.6,0,0,0,54,30,100,54
2,7,3,16.948,73,0,2,0,54,30,100,54
2,7,4,18.422,78.2,0,34,0,54,30,100,54
2,7,5,15.958,69.4,0,0,0,54,30,100,54
2,7,6,98.6,413.8,0,0,483,54,30,100,54
2,7,7,145.686,608.8,0,36,1047,54,30,100,54
2,7,8,91.996,379.6,0,0,1064,54,30,100,54
2,7,9,80.264,332.2,0,0,1045,54,30,100,54
2,7,10,80.68,334.2,0,37,1047,54,30,100,54
2,7,11,78.814,326.6,0,0,1044,54,30,100,54
2,7,12,60.312,248.6,0,0,748,54,30,100,54
2,7,13,17.238,71.6,0,23,0,54,30,100,54
2,7,14,29.7,139.4,0,15,0,54,30,100,54
2,7,15,28.32,128.6,0,0,0,54,30,100,54
2,7,16,18.93,82,0,12,0,54,30,100,54
2,7,17,19.986,84,0,26,0,54,30,100,54
2,7,18,37.442,157.4,0,0,0,54,30,100,54
2,7,19,90.546,377.2,0,1,0,54,30,100,54
2,7,20,209.142,889.4,0,35,882,54,30,100,54
2,7,21,179.542,756.4,0,0,729,54,30,100,54
2,7,22,86.152,362.2,0,0,0,54,30,100,54
2,7,23,61.58,255.6,0,37,0,54,30,100,54
2,8,0,37.358,156.2,0,0,0,54,34,100,44
2,8,1,16.31,71.2,0,0,0,54,34,100,44
2,8,2,19.788,83.8,0,36,0,54,34,100,44
2,8,3,16.582,70.6,0,0,0,54,34,100,44
2,8,4,29.98,125.2,0,0,231,54,34,100,44
2,8,5,46.092,191.4,0,29,463,54,34,100,44
2,8,6,35.376,153,0,7,0,54,34,100,44
2,8,7,80.612,339.2,0,0,511,54,34,100,44
2,8,8,108.894,449.6,0,0,1062,54,34,100,44
2,8,9,111.55,471.6,0,37,1032,54,34,100,44
2,8,10,93.034,393.2,0,0,1046,54,34,100,44
2,8,11,63.552,281.2,0,0,519,54,34,100,44
2,8,12,182.362,787.8,0,1344,292,54,34,100,44
2,8,13,165.612,710.4,551,356,1030,54,34,100,44
2,8,14,124.472,521.6,389,0,1070,54,34,100,44
2,8,15,94.32,390.2,0,35,1086,54,34,100,44
2,8,16,66.086,280.4,0,4,652,54,34,100,44
2,8,17,30.088,135.2,0,0,0,54,34,100,44
2,8,18,102.444,441.8,0,31,0,54,34,100,44
2,8,19,94.476,403.4,0,6,0,54,34,100,44
2,8,20,75.828,325.2,0,0,0,54,34,100,44
2,8,21,75.536,327.6,0,23,0,54,34,100,44
2,8,22,120.464,506.4,0,13,0,54,34,100,44
2,8,23,159.748,659.8,0,0,569,54,34,100,44
2,9,0,51.014,211.2,0,7,41,55,32,87,41
2,9,1,18.08,76,0,30,0,55,32,87,41
2,9,2,16.576,67.4,0,0,0,55,32,87,41
2,9,3,15.71,61.2,0,0,0,55,32,87,41
2,9,4,18.568,77.2,0,36,0,55,32,87,41
2,9,5,16.352,66.6,0,0,0,55,32,87,41
2,9,6,16.576,70.2,0,0,0,55,32,87,41
2,9,7,19.538,81.6,0,25,28,55,32,87,41
2,9,8,131.61,548.4,0,11,713,55,32,87,41
2,9,9,87.15,357.8,0,0,717,55,32,87,41
2,9,10,124.604,519.6,0,0,1063,55,32,87,41
2,9,11,164.586,697.2,0,621,1033,55,32,87,41
2,9,12,139.434,589.2,757,53,776,55,32,87,41
2,9,13,110.118,455.4,79,0,1086,55,32,87,41
2,9,14,105.342,427,0,39,1097,55,32,87,41
2,9,15,105.68,432,0,0,1089,55,32,87,41
2,9,16,83.712,341.8,0,0,1002,55,32,87,41
2,9,17,36.166,154.2,0,39,0,55,32,87,41
2,9,18,76.55,322,0,0,0,55,32,87,41
2,9,19,120.144,510.6,0,6,81,55,32,87,41
2,9,20,235.252,993.8,0,1282,784,55,32,87,41
2,9,21,232.562,979.2,557,686,763,55,32,87,41
2,9,22,92.94,383,69,0,20,55,32,87,41
2,9,23,84.012,347,588,3,0,55,32,87,41
2,10,0,32.576,133.4,0,34,0,54,30,86,44
2,10,1,16.254,71.4,0,0,0,54,30,86,44
2,10,2,16.148,70.4,0,0,0,54,30,86,44
2,10,3,18.676,79,0,37,0,54,30,86,44
2,10,4,48.242,199.6,0,0,531,54,30,86,44
2,10,5,19.6,85,0,0,48,54,30,86,44
2,10,6,18.038,80.6,0,17,0,54,30,86,44
2,10,7,23.494,98.6,0,19,0,54,30,86,44
2,10,8,46.948,201.2,0,0,0,54,30,86,44
2,10,9,74.254,311.2,0,0,551,54,30,86,44
2,10,10,114.402,480,0,585,510,54,30,86,44
2,10,11,23.024,98.8,0,28,0,54,30,86,44
2,10,12,150.22,627.2,0,1416,272,54,30,86,44
2,10,13,139.466,585.6,387,617,803,54,30,86,44
2,10,14,80.666,330.6,161,38,353,54,30,86,44
2,10,15,90.75,379.2,520,10,85,54,30,86,44
2,10,16,47.334,205.2,0,51,16,54,30,86,44
2,10,17,133.674,563.2,0,10,695,54,30,86,44
2,10,18,237.918,1019.4,719,15,1012,54,30,86,44
2,10,19,254.69,1087.8,775,41,1018,54,30,86,44
2,10,20,235.87,998,0,0,1034,54,30,86,44
2,10,21,148.704,622,0,0,1052,54,30,86,44
2,10,22,116.816,487.6,0,37,1056,54,30,86,44
2,10,23,96.95,396.4,0,0,1092,54,30,86,44
2,11,0,29.066,127.8,0,0,56,54,36,87,41
2,11,1,21.024,93.4,0,37,0,54,36,87,41
2,11,2,17.644,75.8,0,0,0,54,36,87,41
2,11,3,16.262,70,0,0,0,54,36,87,41
2,11,4,18.292,81,0,36,0,54,36,87,41
2,11,5,16.57,70,0,0,0,54,36,87,41
2,11,6,92.362,383.2,0,0,473,54,36,87,41
2,11,7,186.258,779.6,13,29,1046,54,36,87,41
2,11,8,142.738,597,997,7,1047,54,36,87,41
