datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,year,month,day,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
2008-01-12 18:00,311.808,8.53,13871.59,1353.4,1051,11,706,2008,1,12,48,39,87,62
2008-01-12 19:00,219.842,7.046,13981.4,942.8,175,6,1001,2008,1,12,48,39,87,62
2008-01-12 20:00,206.24,11.486,14091.07,880.6,422,28,1016,2008,1,12,48,39,87,62
2008-01-12 21:00,192.972,7.474,14245.79,812.4,0,0,1038,2008,1,12,48,39,87,62
2008-01-12 22:00,266.116,6.822,14228.45,1123.8,658,34,1036,2008,1,12,48,39,87,62
2008-01-12 23:00,251.06,3.238,14353.57,1046.4,0,0,1053,2008,1,12,48,39,87,62
2008-01-13 0:00,280.212,4.494,14299.46,1176,762,0,1046,2008,1,13,48,41,93,66
2008-01-13 1:00,224.84,5.496,14371.94,934.8,200,35,1056,2008,1,13,48,41,93,66
2008-01-13 2:00,187.616,3.08,14501.32,776.2,700,0,1075,2008,1,13,48,41,93,66
2008-01-13 3:00,146.614,4.894,14535.22,599.2,0,21,1080,2008,1,13,48,41,93,66
2008-01-13 4:00,123.334,4.214,14494.66,505.6,0,13,708,2008,1,13,48,41,93,66
2008-01-13 5:00,81.004,3.206,14557.8,328,0,0,0,2008,1,13,48,41,93,66
2008-01-13 6:00,82.604,5.128,14575.91,336.4,0,34,0,2008,1,13,48,41,93,66
2008-01-13 7:00,80.472,3.21,14486.93,328.6,0,0,0,2008,1,13,48,41,93,66
2008-01-13 8:00,30.534,2.816,14438.45,134,0,0,0,2008,1,13,48,41,93,66
2008-01-13 9:00,94.268,7.474,14296.74,396.4,0,35,0,2008,1,13,48,41,93,66
2008-01-13 10:00,59.966,3.768,14327.54,257,0,0,339,2008,1,13,48,41,93,66
2008-01-13 11:00,108.05,6.522,14141.95,458,959,0,527,2008,1,13,48,41,93,66
2008-01-13 12:00,141.34,18.318,14161.71,617.8,1587,53,0,2008,1,13,48,41,93,66
2008-01-13 13:00,136.872,8.648,14363.89,585.4,1029,0,686,2008,1,13,48,41,93,66
2008-01-13 14:00,73.944,5.594,14637.77,323.2,321,0,284,2008,1,13,48,41,93,66
2008-01-13 15:00,30.996,7.614,14673.69,140.6,0,41,0,2008,1,13,48,41,93,66
2008-01-13 16:00,47.966,3.702,14471.29,207.8,0,5,0,2008,1,13,48,41,93,66
2008-01-13 17:00,115.352,2.586,14174.63,489.8,0,0,0,2008,1,13,48,41,93,66
2008-01-13 18:00,247.294,9.508,14037.97,1057.6,426,25,851,2008,1,13,48,41,93,66
2008-01-13 19:00,223.824,13.874,13805.86,955.8,521,32,992,2008,1,13,48,41,93,66
2008-01-13 20:00,175.064,3.786,14138.1,745.8,0,0,718,2008,1,13,48,41,93,66
2008-01-13 21:00,136.978,4.734,14332.8,578.4,0,0,0,2008,1,13,48,41,93,66
2008-01-13 22:00,36.528,8.58,14531.2,155.2,0,46,0,2008,1,13,48,41,93,66
2008-01-13 23:00,15.984,3.032,14645.14,71,0,0,0,2008,1,13,48,41,93,66
2008-01-14 0:00,17.744,4.648,14653.58,79,0,0,0,2008,1,14,50,41,93,66
2008-01-14 1:00,17.464,4.408,14625.38,76.6,0,19,0,2008,1,14,50,41,93,66
2008-01-14 2:00,17.368,4.264,14760.53,74.2,0,24,0,2008,1,14,50,41,93,66
2008-01-14 3:00,40.536,4.026,14744.35,167,0,0,383,2008,1,14,50,41,93,66
2008-01-14 4:00,28.404,2.694,14699.79,118.6,0,0,200,2008,1,14,50,41,93,66
2008-01-14 5:00,18.696,6.12,14661.03,80.8,0,48,0,2008,1,14,50,41,93,66
2008-01-14 6:00,37.832,2.968,14631.3,162.4,0,0,0,2008,1,14,50,41,93,66
2008-01-14 7:00,124.206,3.252,14278.13,521.6,0,0,1038,2008,1,14,50,41,93,66
2008-01-14 8:00,155.768,4.742,14209.91,657.2,0,35,1033,2008,1,14,50,41,93,66
2008-01-14 9:00,112.596,3.736,14276.71,474.6,0,8,1043,2008,1,14,50,41,93,66
2008-01-14 10:00,91.53,3.13,14336.96,383.8,0,0,1051,2008,1,14,50,41,93,66
2008-01-14 11:00,89.228,2.882,14303.25,374,0,9,1047,2008,1,14,50,41,93,66
2008-01-14 12:00,92.586,6.198,14356.01,388.8,0,45,1054,2008,1,14,50,41,93,66
2008-01-14 13:00,90.006,3.222,14287.96,377.2,0,0,1044,2008,1,14,50,41,93,66
2008-01-14 14:00,44.4,3.034,14511.91,192.2,0,0,306,2008,1,14,50,41,93,66
2008-01-14 15:00,28.968,5.396,14505.74,133.6,0,36,0,2008,1,14,50,41,93,66
2008-01-14 16:00,27.73,3.938,14535.41,126,0,7,0,2008,1,14,50,41,93,66
2008-01-14 17:00,38.192,2.87,14377.47,170,0,0,0,2008,1,14,50,41,93,66
2008-01-14 18:00,67.456,4.08,14163.99,291,0,19,0,2008,1,14,50,41,93,66
2008-01-14 19:00,180.452,14.484,14040.24,774.6,629,37,0,2008,1,14,50,41,93,66
2008-01-14 20:00,308.212,7.324,13941.5,1334.4,2354,0,789,2008,1,14,50,41,93,66
2008-01-14 21:00,284.712,7.53,14055.54,1218.2,2460,0,419,2008,1,14,50,41,93,66
2008-01-14 22:00,66.99,11.766,14435.69,296.4,473,52,0,2008,1,14,50,41,93,66
2008-01-14 23:00,43.856,3.398,14638.19,188.8,2,0,331,2008,1,14,50,41,93,66
2008-01-15 0:00,43.894,2.764,14627.51,188.8,0,0,340,2008,1,15,48,46,87,76
2008-01-15 1:00,24.612,3.916,14642.53,114.8,0,14,0,2008,1,15,48,46,87,76
2008-01-15 2:00,25.676,5.606,14765.25,119.6,0,31,0,2008,1,15,48,46,87,76
2008-01-15 3:00,23.182,2.294,14703.73,108.4,0,0,0,2008,1,15,48,46,87,76
2008-01-15 4:00,23.22,2.144,14595.13,109.2,0,0,0,2008,1,15,48,46,87,76
2008-01-15 5:00,26.846,6.908,14576.5,125.2,0,51,0,2008,1,15,48,46,87,76
2008-01-15 6:00,70.58,2.3,14614.05,306.8,0,0,226,2008,1,15,48,46,87,76
2008-01-15 7:00,144.93,3.014,14269.12,610.4,0,0,1041,2008,1,15,48,46,87,76
2008-01-15 8:00,133.878,6.526,14244.35,565.4,0,32,1039,2008,1,15,48,46,87,76
2008-01-15 9:00,88.862,5.346,14476.88,368,0,21,1071,2008,1,15,48,46,87,76
2008-01-15 10:00,93.204,3.362,14474.09,386,0,92,1071,2008,1,15,48,46,87,76
2008-01-15 11:00,159.864,3.252,14390.07,667.6,0,898,1058,2008,1,15,48,46,87,76
2008-01-15 12:00,314.236,13.442,14232.27,1336,782,2532,1036,2008,1,15,48,46,87,76
2008-01-15 13:00,221.294,6.608,14248.63,938,0,1747,1038,2008,1,15,48,46,87,76
2008-01-15 14:00,196.394,5.652,14449.62,819,0,1215,1067,2008,1,15,48,46,87,76
2008-01-15 15:00,128.524,6.612,14548.02,530.6,0,79,1081,2008,1,15,48,46,87,76
2008-01-15 16:00,114.768,3.406,14496.45,474.6,0,10,1074,2008,1,15,48,46,87,76
2008-01-15 17:00,123.79,4.09,14345.29,518,0,32,1051,2008,1,15,48,46,87,76
2008-01-15 18:00,157.07,4.818,14137.25,666.2,0,45,207,2008,1,15,48,46,87,76
2008-01-15 19:00,101.076,3.412,14191.31,434.2,0,9,0,2008,1,15,48,46,87,76
2008-01-15 20:00,99.766,3.448,14200.59,423,0,11,0,2008,1,15,48,46,87,76
2008-01-15 21:00,151.542,7.488,14218.36,641.4,0,64,220,2008,1,15,48,46,87,76
2008-01-15 22:00,141.28,3.624,14472.24,587.4,0,0,1071,2008,1,15,48,46,87,76
2008-01-15 23:00,78.424,3.112,14702.42,324.8,0,0,821,2008,1,15,48,46,87,76
2008-01-16 0:00,29.662,7.268,14719.53,134.2,0,51,0,2008,1,16,48,41,93,76
2008-01-16 1:00,27.42,3.572,14582.03,125,0,2,0,2008,1,16,48,41,93,76
2008-01-16 2:00,26.292,2.476,14746.43,119.2,0,0,0,2008,1,16,48,41,93,76
2008-01-16 3:00,27.918,4.522,14697.34,127.8,0,19,0,2008,1,16,48,41,93,76
2008-01-16 4:00,28.844,6.004,14638.75,132.2,0,37,0,2008,1,16,48,41,93,76
2008-01-16 5:00,26.676,2.9,14637.07,121.2,0,0,0,2008,1,16,48,41,93,76
2008-01-16 6:00,67.236,2.564,14637.77,287.8,0,0,246,2008,1,16,48,41,93,76
2008-01-16 7:00,153.316,6.366,14296.05,645.8,0,44,1046,2008,1,16,48,41,93,76
2008-01-16 8:00,119.054,3.364,14297.3,499.2,0,0,1046,2008,1,16,48,41,93,76
2008-01-16 9:00,93.786,2.742,14358.22,391.2,0,0,1054,2008,1,16,48,41,93,76
2008-01-16 10:00,94.172,4.83,14335.09,396.2,0,29,1051,2008,1,16,48,41,93,76
2008-01-16 11:00,113.066,7.38,14299.47,479.4,0,335,1046,2008,1,16,48,41,93,76
2008-01-16 12:00,107.688,8.526,14284.29,453,0,68,1043,2008,1,16,48,41,93,76
2008-01-16 13:00,169.736,5.158,14264.52,716.2,0,1052,1041,2008,1,16,48,41,93,76
2008-01-16 14:00,196.12,13.402,14421.99,825.8,451,1602,556,2008,1,16,48,41,93,76
2008-01-16 15:00,47.174,3.586,14653.62,201.2,127,36,0,2008,1,16,48,41,93,76
2008-01-16 16:00,75.25,3.566,14475.54,319.4,584,35,0,2008,1,16,48,41,93,76
2008-01-16 17:00,42.386,7.736,14330.33,187.6,0,67,0,2008,1,16,48,41,93,76
2008-01-16 18:00,89.756,4.46,14085.04,385.8,0,1,0,2008,1,16,48,41,93,76
2008-01-16 19:00,119.624,3.458,14068.32,510.6,0,0,0,2008,1,16,48,41,93,76
2008-01-16 20:00,150.54,13.492,14084.12,646.6,0,35,0,2008,1,16,48,41,93,76
2008-01-16 21:00,179.688,4.132,14138.83,764.2,0,17,776,2008,1,16,48,41,93,76
2008-01-16 22:00,124.636,4.098,14449.94,518.6,0,0,486,2008,1,16,48,41,93,76
2008-01-16 23:00,25.812,3.328,14706.3,112,0,0,0,2008,1,16,48,41,93,76
2008-01-17 0:00,25.064,7.01,14660.29,111.4,0,54,0,2008,1,17,52,41,100,87
2008-01-17 1:00,22.454,3.77,14550.34,99,0,0,0,2008,1,17,52,41,100,87
2008-01-17 2:00,21.89,3.448,14676.98,96.8,0,0,0,2008,1,17,52,41,100,87
2008-01-17 3:00,23.478,5.208,14702.49,104,0,29,0,2008,1,17,52,41,100,87
2008-01-17 4:00,23.134,5.12,14602.32,102.6,0,14,0,2008,1,17,52,41,100,87
2008-01-17 5:00,30.552,3.606,14590.39,132.2,0,0,156,2008,1,17,52,41,100,87
2008-01-17 6:00,85.082,4.448,14618.26,358.6,0,8,626,2008,1,17,52,41,100,87
2008-01-17 7:00,63.056,7.816,14441.7,271,0,43,133,2008,1,17,52,41,100,87
2008-01-17 8:00,180.72,2.474,14219.8,765,488,0,1036,2008,1,17,52,41,100,87
2008-01-17 9:00,117.852,2.11,14314.65,493,519,0,1048,2008,1,17,52,41,100,87
2008-01-17 10:00,86.726,5.61,14288.18,362,0,43,1044,2008,1,17,52,41,100,87
2008-01-17 11:00,84.31,2.96,14372.63,348.2,0,0,1057,2008,1,17,52,41,100,87
2008-01-17 12:00,86.988,3.42,14513.19,357.2,0,0,1076,2008,1,17,52,41,100,87
2008-01-17 13:00,77.736,5.38,14541.67,320.6,0,28,904,2008,1,17,52,41,100,87
2008-01-17 14:00,32.192,5.22,14734.65,146,0,25,0,2008,1,17,52,41,100,87
2008-01-17 15:00,27.898,4.988,14842.88,125.8,0,0,0,2008,1,17,52,41,100,87
2008-01-17 16:00,30.45,3.94,14742.64,132.4,0,0,0,2008,1,17,52,41,100,87
2008-01-17 17:00,33.93,7.202,14538.5,149.2,0,54,0,2008,1,17,52,41,100,87
2008-01-17 18:00,54.824,5.938,14289.58,234.2,0,0,0,2008,1,17,52,41,100,87
2008-01-17 19:00,133.304,9.834,14235.54,567,0,0,594,2008,1,17,52,41,100,87
2008-01-17 20:00,166.138,3.992,14117.94,707.4,0,33,983,2008,1,17,52,41,100,87
2008-01-17 21:00,84.856,6.774,14278.18,363,0,18,0,2008,1,17,52,41,100,87
2008-01-17 22:00,50.196,3.162,14398.75,215.6,0,0,0,2008,1,17,52,41,100,87
2008-01-17 23:00,29.452,3.288,14672.76,126.6,0,1,0,2008,1,17,52,41,100,87
2008-01-18 0:00,26.42,7.22,14658.16,118.6,0,52,0,2008,1,18,55,45,100,82
2008-01-18 1:00,22.084,3.024,14576.01,98,0,0,0,2008,1,18,55,45,100,82
2008-01-18 2:00,22.532,3.536,14635.25,103,0,0,0,2008,1,18,55,45,100,82
2008-01-18 3:00,25.27,5.994,14671.32,113,0,42,0,2008,1,18,55,45,100,82
2008-01-18 4:00,64.238,3.714,14456.7,272.2,0,9,688,2008,1,18,55,45,100,82
2008-01-18 5:00,22.01,3.186,14441.51,103.8,0,0,0,2008,1,18,55,45,100,82
2008-01-18 6:00,62.022,4.224,14509.1,269,0,4,0,2008,1,18,55,45,100,82
2008-01-18 7:00,153.594,6.238,14348.52,644.8,0,38,693,2008,1,18,55,45,100,82
2008-01-18 8:00,183.672,3.344,14208.6,775.4,510,0,1033,2008,1,18,55,45,100,82
2008-01-18 9:00,124.566,3.344,14154.4,528.4,524,0,1026,2008,1,18,55,45,100,82
2008-01-18 10:00,86.828,6.488,14219.25,365.4,0,51,1034,2008,1,18,55,45,100,82
2008-01-18 11:00,85.332,3.288,14277.5,357.8,0,0,1042,2008,1,18,55,45,100,82
2008-01-18 12:00,86.276,3.754,14393.34,360,0,0,1060,2008,1,18,55,45,100,82
2008-01-18 13:00,63.984,5.556,14474.45,269.4,0,36,602,2008,1,18,55,45,100,82
2008-01-18 14:00,99.006,5.418,14569.98,408.8,0,7,1087,2008,1,18,55,45,100,82
2008-01-18 15:00,90.488,3.534,14574.59,374.4,0,0,1085,2008,1,18,55,45,100,82
2008-01-18 16:00,90.92,4.698,14516.62,375.8,0,32,1077,2008,1,18,55,45,100,82
2008-01-18 17:00,98.242,5.358,14313.74,411,0,11,1047,2008,1,18,55,45,100,82
2008-01-18 18:00,149.066,5.386,14187.36,627.4,0,0,1030,2008,1,18,55,45,100,82
2008-01-18 19:00,212.284,5.352,14122.47,903.6,0,481,1020,2008,1,18,55,45,100,82
2008-01-18 20:00,112.282,5.816,14133.21,482.6,0,40,230,2008,1,18,55,45,100,82
2008-01-18 21:00,112.154,9.058,14232.97,486.2,0,0,0,2008,1,18,55,45,100,82
2008-01-18 22:00,124.38,5.402,14262.04,522.8,0,11,542,2008,1,18,55,45,100,82
2008-01-18 23:00,69.338,6.358,14566.33,291,0,32,687,2008,1,18,55,45,100,82
2008-01-19 0:00,15.958,2.56,14518.21,71,0,0,0,2008,1,19,59,52,94,72
2008-01-19 1:00,28.528,6.472,14474.51,125.4,0,15,0,2008,1,19,59,52,94,72
2008-01-19 2:00,17.786,4.932,14681.73,75.8,0,30,0,2008,1,19,59,52,94,72
2008-01-19 3:00,17.458,3.302,14657.81,75,0,0,0,2008,1,19,59,52,94,72
2008-01-19 4:00,18.27,5.17,14654.12,78.4,0,15,0,2008,1,19,59,52,94,72
2008-01-19 5:00,17.708,4.81,14642.7,74.6,0,30,0,2008,1,19,59,52,94,72
2008-01-19 6:00,49.47,2.984,14591.24,202.8,0,0,527,2008,1,19,59,52,94,72
2008-01-19 7:00,49.416,4.158,14387.29,206.4,0,16,154,2008,1,19,59,52,94,72
2008-01-19 8:00,158.196,7.026,14187.24,675.8,0,1382,0,2008,1,19,59,52,94,72
2008-01-19 9:00,147.13,5.916,14152.39,623.4,0,2011,89,2008,1,19,59,52,94,72
2008-01-19 10:00,75.202,8.006,14333.26,316.8,0,228,735,2008,1,19,59,52,94,72
2008-01-19 11:00,22.326,3.362,14328.66,100.8,0,37,0,2008,1,19,59,52,94,72
2008-01-19 12:00,188.156,16.604,14215.24,802.4,963,1348,271,2008,1,19,59,52,94,72
2008-01-19 13:00,158.984,14.176,14317.99,679.8,531,790,877,2008,1,19,59,52,94,72
2008-01-19 14:00,123.688,3.856,14433.72,514.6,927,0,855,2008,1,19,59,52,94,72
2008-01-19 15:00,25.782,7.742,14486.53,112.2,100,43,0,2008,1,19,59,52,94,72
2008-01-19 16:00,17.468,4.18,14430.81,74.2,0,10,0,2008,1,19,59,52,94,72
2008-01-19 17:00,185.366,3.378,14119.55,787.4,0,0,658,2008,1,19,59,52,94,72
2008-01-19 18:00,154.802,6.66,14118.72,656.4,0,50,1020,2008,1,19,59,52,94,72
2008-01-19 19:00,172.136,5.968,14220.71,724.2,0,6,1034,2008,1,19,59,52,94,72
2008-01-19 20:00,157.844,4.354,14189.03,666.2,0,0,1030,2008,1,19,59,52,94,72
2008-01-19 21:00,79.678,2.184,14246.15,333.8,0,39,765,2008,1,19,59,52,94,72
2008-01-19 22:00,30.932,3.122,14284.13,133.4,0,4,0,2008,1,19,59,52,94,72
2008-01-19 23:00,68.022,4.06,14360.79,282.8,0,0,0,2008,1,19,59,52,94,72
2008-01-20 0:00,50.734,10.992,14352.41,216.6,0,52,0,2008,1,20,55,52,82,67
2008-01-20 1:00,19.402,3.694,14404.54,82.8,0,3,0,2008,1,20,55,52,82,67
2008-01-20 2:00,17.706,3.234,14565.89,73.8,0,0,0,2008,1,20,55,52,82,67
2008-01-20 3:00,20.2,7.338,14651.49,88.8,0,40,0,2008,1,20,55,52,82,67
2008-01-20 4:00,19.564,4.528,14652.13,83.4,0,15,19,2008,1,20,55,52,82,67
2008-01-20 5:00,53.172,3.21,14566.02,218,0,0,593,2008,1,20,55,52,82,67
2008-01-20 6:00,18.91,4.992,14622.29,81.2,0,23,0,2008,1,20,55,52,82,67
2008-01-20 7:00,18.318,4.752,14473,78.4,0,21,0,2008,1,20,55,52,82,67
2008-01-20 8:00,37.052,5.692,14468.09,160.4,0,0,0,2008,1,20,55,52,82,67
2008-01-20 9:00,26.578,4.846,14455.97,115.6,0,30,0,2008,1,20,55,52,82,67
2008-01-20 10:00,44.936,4.436,14380.57,198.6,0,13,277,2008,1,20,55,52,82,67
2008-01-20 11:00,128.688,5.17,14263.01,543.4,762,0,1040,2008,1,20,55,52,82,67
2008-01-20 12:00,51.366,14.802,14239.99,237,0,43,22,2008,1,20,55,52,82,67
2008-01-20 13:00,95.57,9.518,14405.14,404.6,0,12,541,2008,1,20,55,52,82,67
2008-01-20 14:00,107.44,7.344,14441.48,448,0,0,1066,2008,1,20,55,52,82,67
2008-01-20 15:00,67.068,7.216,14426.16,283.2,0,31,74,2008,1,20,55,52,82,67
2008-01-20 16:00,81.112,5.594,14423.19,340.6,0,12,0,2008,1,20,55,52,82,67
2008-01-20 17:00,159.38,4.088,14117.84,678.2,0,0,570,2008,1,20,55,52,82,67
2008-01-20 18:00,157.338,5.876,14133.47,667.2,0,42,0,2008,1,20,55,52,82,67
2008-01-20 19:00,136.79,5.252,14128.74,593.8,248,0,330,2008,1,20,55,52,82,67
2008-01-20 20:00,186.03,3.278,14200.37,792.2,765,0,408,2008,1,20,55,52,82,67
2008-01-20 21:00,131.024,5.93,14235.54,554,0,43,0,2008,1,20,55,52,82,67
2008-01-20 22:00,81.252,3.26,14390.65,341.8,0,0,0,2008,1,20,55,52,82,67
2008-01-20 23:00,30.738,3.572,14522.16,132.8,0,0,0,2008,1,20,55,52,82,67
2008-01-21 0:00,26.216,8.012,14627.79,119,0,44,0,2008,1,21,52,48,88,67
2008-01-21 1:00,22.734,3.328,14511.73,106.8,0,0,0,2008,1,21,52,48,88,67
2008-01-21 2:00,22.744,3.492,14528.13,107,0,6,0,2008,1,21,52,48,88,67
2008-01-21 3:00,57.908,6.782,14465.21,247.2,0,47,543,2008,1,21,52,48,88,67
2008-01-21 4:00,23.122,3.476,14461.7,108.6,0,0,0,2008,1,21,52,48,88,67
2008-01-21 5:00,22.756,3.146,14425.18,107,0,0,0,2008,1,21,52,48,88,67
2008-01-21 6:00,78.662,8.29,14376.32,338.2,0,53,488,2008,1,21,52,48,88,67
2008-01-21 7:00,146.792,5.056,14381.56,616.2,0,0,1058,2008,1,21,52,48,88,67
2008-01-21 8:00,98.438,3.008,14340.16,412.4,0,0,1051,2008,1,21,52,48,88,67
2008-01-21 9:00,94.584,6.362,14323.38,398.6,0,41,1049,2008,1,21,52,48,88,67
2008-01-21 10:00,94.862,4.106,14265.63,401,0,0,1041,2008,1,21,52,48,88,67
2008-01-21 11:00,96.998,3.046,14132.37,415.4,0,0,1022,2008,1,21,52,48,88,67
2008-01-21 12:00,90.632,7.246,14222.36,382.4,0,44,1034,2008,1,21,52,48,88,67
2008-01-21 13:00,85.002,3.164,14262.23,358.6,0,0,1041,2008,1,21,52,48,88,67
2008-01-21 14:00,86.558,3.414,14551.67,355.6,0,0,1062,2008,1,21,52,48,88,67
2008-01-21 15:00,26.134,8.35,14598.07,121.4,0,43,0,2008,1,21,52,48,88,67
2008-01-21 16:00,23.178,3.906,14564.76,107.6,0,0,0,2008,1,21,52,48,88,67
2008-01-21 17:00,50.604,3.948,14350.84,218.4,0,5,0,2008,1,21,52,48,88,67
2008-01-21 18:00,77.634,6.416,14085.26,335.2,0,40,0,2008,1,21,52,48,88,67
2008-01-21 19:00,146.342,3.836,14105.14,623.4,0,0,0,2008,1,21,52,48,88,67
2008-01-21 20:00,166.272,8.788,14102.26,711.4,0,11,393,2008,1,21,52,48,88,67
2008-01-21 21:00,194.34,7.484,14234.82,819.6,0,41,665,2008,1,21,52,48,88,67
2008-01-21 22:00,103.864,4.946,14399.17,437,0,0,0,2008,1,21,52,48,88,67
2008-01-21 23:00,22.622,2.798,14657.5,99.4,0,1,0,2008,1,21,52,48,88,67
2008-01-22 0:00,26.62,7.492,14643.23,120.2,0,54,0,2008,1,22,54,34,94,57
2008-01-22 1:00,23.04,3.136,14606.71,100.6,0,0,0,2008,1,22,54,34,94,57
2008-01-22 2:00,22.48,2.78,14724.4,97.2,0,0,0,2008,1,22,54,34,94,57
2008-01-22 3:00,25.498,6.972,14630.05,115.4,0,54,0,2008,1,22,54,34,94,57
2008-01-22 4:00,22.074,2.09,14593.37,96.8,0,0,0,2008,1,22,54,34,94,57
2008-01-22 5:00,66.498,3.938,14496.15,276.8,0,0,726,2008,1,22,54,34,94,57
2008-01-22 6:00,64.24,7.644,14420.28,279.6,0,36,0,2008,1,22,54,34,94,57
2008-01-22 7:00,161.05,7.426,14163.89,687.6,351,16,407,2008,1,22,54,34,94,57
2008-01-22 8:00,141.952,3.586,14150.14,604.2,808,0,969,2008,1,22,54,34,94,57
2008-01-22 9:00,24.012,4.796,14463.5,109,0,11,0,2008,1,22,54,34,94,57
2008-01-22 10:00,23.94,4.858,14549.41,107.8,0,31,0,2008,1,22,54,34,94,57
2008-01-22 11:00,23.076,2.898,14520.76,103.4,0,0,0,2008,1,22,54,34,94,57
2008-01-22 12:00,173.532,8.91,14383.61,732,665,323,1060,2008,1,22,54,34,94,57
2008-01-22 13:00,180.99,8.004,14175.59,774.6,507,665,1028,2008,1,22,54,34,94,57
2008-01-22 14:00,246.526,4.72,14265.34,1048,0,1551,1041,2008,1,22,54,34,94,57
2008-01-22 15:00,248.762,11.002,14284.15,1056.8,527,2124,1043,2008,1,22,54,34,94,57
2008-01-22 16:00,70.498,4.336,14490.73,297.6,0,100,656,2008,1,22,54,34,94,57
2008-01-22 17:00,30.992,3.072,14456.38,139.8,0,13,0,2008,1,22,54,34,94,57
2008-01-22 18:00,63.838,5.556,14208.51,277.2,0,50,0,2008,1,22,54,34,94,57
2008-01-22 19:00,87.468,4.218,14123.58,388,435,9,0,2008,1,22,54,34,94,57
2008-01-22 20:00,216.982,13.62,13997.03,944.2,1369,417,0,2008,1,22,54,34,94,57
2008-01-22 21:00,259.706,9.566,14158.71,1101.8,8,2006,100,2008,1,22,54,34,94,57
2008-01-22 22:00,92.492,5.238,14500.47,388,0,102,522,2008,1,22,54,34,94,57
2008-01-22 23:00,28.752,7.604,14730.49,130.8,0,78,0,2008,1,22,54,34,94,57
2008-01-23 0:00,25.04,4.05,14522.04,116.2,0,12,0,2008,1,23,52,34,93,66
2008-01-23 1:00,23.396,2.22,14536.25,111.8,0,10,0,2008,1,23,52,34,93,66
2008-01-23 2:00,27.136,6.624,14552.7,127,0,50,0,2008,1,23,52,34,93,66
2008-01-23 3:00,24.172,3.006,14534.02,114.2,0,10,0,2008,1,23,52,34,93,66
2008-01-23 4:00,23.356,2.042,14524.4,111,0,10,0,2008,1,23,52,34,93,66
2008-01-23 5:00,28.05,5.54,14515.8,127.6,0,42,0,2008,1,23,52,34,93,66
2008-01-23 6:00,74.466,3.346,14531.97,318.4,0,0,431,2008,1,23,52,34,93,66
2008-01-23 7:00,165.252,2.304,14343.18,693.4,0,0,1053,2008,1,23,52,34,93,66
2008-01-23 8:00,137.126,5.966,14375.44,570.2,0,40,1057,2008,1,23,52,34,93,66
2008-01-23 9:00,89.34,3.46,14306.54,375.6,0,0,1047,2008,1,23,52,34,93,66
2008-01-23 10:00,86.258,3.138,14415.75,358,0,0,1063,2008,1,23,52,34,93,66
2008-01-23 11:00,92.558,7.142,14453.77,385.8,0,41,1068,2008,1,23,52,34,93,66
2008-01-23 12:00,90.654,5.074,14499.27,374.6,0,0,1075,2008,1,23,52,34,93,66
2008-01-23 13:00,90.296,3.362,14576.38,371.8,0,0,1086,2008,1,23,52,34,93,66
2008-01-23 14:00,90.352,6.33,14595.76,371,0,40,1088,2008,1,23,52,34,93,66
2008-01-23 15:00,89.54,2.614,14622.84,364.6,24,0,1093,2008,1,23,52,34,93,66
2008-01-23 16:00,120.602,3.288,14548.29,496.6,544,0,1081,2008,1,23,52,34,93,66
2008-01-23 17:00,74.914,6.048,14315.9,320,548,42,292,2008,1,23,52,34,93,66
2008-01-23 18:00,96.982,2.636,14231.8,409.6,0,0,0,2008,1,23,52,34,93,66
2008-01-23 19:00,119.236,7.064,14196.53,505,0,0,0,2008,1,23,52,34,93,66
2008-01-23 20:00,129.868,7.072,14163.74,551.8,0,40,787,2008,1,23,52,34,93,66
2008-01-23 21:00,135.374,2.902,14231.88,569.6,0,0,1036,2008,1,23,52,34,93,66
2008-01-23 22:00,26.88,3.46,14619.39,112.2,0,0,102,2008,1,23,52,34,93,66
2008-01-23 23:00,21.46,9.296,14692.51,93.2,0,50,0,2008,1,23,52,34,93,66
2008-01-24 0:00,16.286,2.726,14652.95,70.2,0,0,0,2008,1,24,50,43,93,71
2008-01-24 1:00,15.994,2.986,14585.06,69.2,0,0,0,2008,1,24,50,43,93,71
2008-01-24 2:00,19.814,7.59,14647.11,87.8,0,40,0,2008,1,24,50,43,93,71
2008-01-24 3:00,15.462,2.264,14601.76,69.6,0,0,0,2008,1,24,50,43,93,71
2008-01-24 4:00,15.966,2.716,14557.89,71.6,0,0,0,2008,1,24,50,43,93,71
2008-01-24 5:00,49.398,6.58,14463.14,207.4,0,40,499,2008,1,24,50,43,93,71
2008-01-24 6:00,48.296,3.64,14500.72,208.6,0,0,147,2008,1,24,50,43,93,71
2008-01-24 7:00,95.188,3.328,14279.54,405,0,0,148,2008,1,24,50,43,93,71
2008-01-24 8:00,148.726,7.9,14224.82,627.2,0,40,1036,2008,1,24,50,43,93,71
2008-01-24 9:00,85.616,3.002,14368.57,357.6,0,0,1056,2008,1,24,50,43,93,71
2008-01-24 10:00,82.5,2.582,14338.91,345,0,0,1051,2008,1,24,50,43,93,71
2008-01-24 11:00,58.494,7.566,14354.01,251.2,0,40,586,2008,1,24,50,43,93,71
2008-01-24 12:00,19.29,2.554,14558.59,91.6,0,0,0,2008,1,24,50,43,93,71
2008-01-24 13:00,19.962,3.39,14574.82,92.4,0,0,0,2008,1,24,50,43,93,71
